lat,lon,composite_score,nearest_volcano,dist_volcano_km,estimated_burial_m
-8.16,111.6,0.305,Kelud,82.0,0.0
-8.16,111.62,0.305,Kelud,80.0,0.0
-8.16,111.64,0.305,Kelud,77.9,0.0
-8.16,111.66,0.305,Kelud,75.8,0.0
-8.16,111.68,0.305,Kelud,73.7,0.0
-8.16,111.7,0.305,Kelud,71.7,0.0
-8.16,111.72,0.305,Kelud,69.6,0.0
-8.16,111.74,0.305,Kelud,67.6,0.0
-8.16,111.76,0.305,Kelud,65.5,0.0
-8.16,111.78,0.305,Kelud,63.5,0.0
-8.16,111.8,0.305,Kelud,61.5,0.0
-8.16,111.82,0.305,Kelud,59.5,0.0
-8.16,111.84,0.305,Kelud,57.5,0.0
-8.16,111.86,0.305,Kelud,55.6,0.0
-8.16,111.88,0.305,Kelud,53.6,0.0
-8.16,111.9,0.305,Kelud,51.7,0.0
-8.16,111.92,0.305,Kelud,49.8,0.0
-8.16,111.94,0.305,Kelud,47.9,0.0
-8.16,111.96,0.305,Kelud,46.1,0.0
-8.16,111.98,0.305,Kelud,44.3,0.0
-8.16,112.0,0.305,Kelud,42.5,0.0
-8.14,111.5,0.305,Kelud,92.0,0.0
-8.14,111.52,0.305,Kelud,89.8,0.0
-8.14,111.54,0.305,Kelud,87.7,0.0
-8.14,111.56,0.305,Kelud,85.6,0.0
-8.14,111.58,0.305,Kelud,83.5,0.0
-8.14,111.6,0.305,Kelud,81.4,0.0
-8.14,111.62,0.305,Kelud,79.3,0.0
-8.14,111.64,0.305,Kelud,77.2,0.0
-8.14,111.66,0.305,Kelud,75.1,0.0
-8.14,111.68,0.305,Kelud,73.0,0.0
-8.14,111.7,0.305,Kelud,70.9,0.0
-8.14,111.72,0.305,Kelud,68.8,0.0
-8.14,111.74,0.305,Kelud,66.8,0.0
-8.14,111.76,0.305,Kelud,64.7,0.0
-8.14,111.78,0.305,Kelud,62.6,0.0
-8.14,111.8,0.305,Kelud,60.6,0.0
-8.14,111.82,0.305,Kelud,58.6,0.0
-8.14,111.84,0.305,Kelud,56.6,0.0
-8.14,111.86,0.305,Kelud,54.6,0.0
-8.14,111.88,0.305,Kelud,52.6,0.0
-8.14,111.9,0.305,Kelud,50.6,0.0
-8.14,111.92,0.305,Kelud,48.7,0.0
-8.14,111.94,0.305,Kelud,46.8,0.0
-8.14,111.96,0.305,Kelud,44.9,0.0
-8.14,111.98,0.305,Kelud,43.0,0.0
-8.12,111.5,0.305,Kelud,91.4,0.0
-8.12,111.52,0.305,Kelud,89.3,0.0
-8.12,111.54,0.305,Kelud,87.2,0.0
-8.12,111.56,0.305,Kelud,85.0,0.0
-8.12,111.58,0.305,Kelud,82.9,0.0
-8.12,111.6,0.305,Kelud,80.8,0.0
-8.12,111.62,0.305,Kelud,78.6,0.0
-8.12,111.64,0.305,Kelud,76.5,0.0
-8.12,111.66,0.305,Kelud,74.4,0.0
-8.12,111.68,0.305,Kelud,72.3,0.0
-8.12,111.7,0.305,Kelud,70.2,0.0
-8.12,111.72,0.305,Kelud,68.1,0.0
-8.12,111.74,0.305,Kelud,66.0,0.0
-8.12,111.76,0.305,Kelud,63.9,0.0
-8.12,111.78,0.305,Kelud,61.9,0.0
-8.12,111.8,0.305,Kelud,59.8,0.0
-8.12,111.82,0.305,Kelud,57.7,0.0
-8.12,111.84,0.305,Kelud,55.7,0.0
-8.12,111.86,0.305,Kelud,53.7,0.0
-8.12,111.88,0.305,Kelud,51.6,0.0
-8.12,111.9,0.305,Kelud,49.6,0.0
-8.12,111.92,0.305,Kelud,47.7,0.0
-8.12,111.94,0.305,Kelud,45.7,0.0
-8.12,111.96,0.305,Kelud,43.8,0.0
-8.1,111.5,0.305,Kelud,91.0,0.0
-8.1,111.52,0.305,Kelud,88.8,0.0
-8.1,111.54,0.305,Kelud,86.7,0.0
-8.1,111.56,0.305,Kelud,84.5,0.0
-8.1,111.58,0.305,Kelud,82.4,0.0
-8.1,111.6,0.305,Kelud,80.2,0.0
-8.1,111.62,0.305,Kelud,78.1,0.0
-8.1,111.64,0.305,Kelud,75.9,0.0
-8.1,111.66,0.305,Kelud,73.8,0.0
-8.1,111.68,0.305,Kelud,71.7,0.0
-8.1,111.7,0.305,Kelud,69.6,0.0
-8.1,111.72,0.305,Kelud,67.4,0.0
-8.1,111.74,0.305,Kelud,65.3,0.0
-8.1,111.76,0.305,Kelud,63.2,0.0
-8.1,111.78,0.305,Kelud,61.1,0.0
-8.1,111.8,0.305,Kelud,59.0,0.0
-8.1,111.82,0.305,Kelud,57.0,0.0
-8.1,111.84,0.305,Kelud,54.9,0.0
-8.1,111.86,0.305,Kelud,52.8,0.0
-8.1,111.88,0.305,Kelud,50.8,0.0
-8.1,111.9,0.305,Kelud,48.7,0.0
-8.1,111.92,0.305,Kelud,46.7,0.0
-8.1,111.94,0.305,Kelud,44.7,0.0
-8.08,111.5,0.305,Kelud,90.5,0.0
-8.08,111.52,0.305,Kelud,88.4,0.0
-8.08,111.54,0.305,Kelud,86.2,0.0
-8.08,111.56,0.305,Kelud,84.0,0.0
-8.08,111.58,0.305,Kelud,81.9,0.0
-8.08,111.6,0.305,Kelud,79.7,0.0
-8.08,111.62,0.305,Kelud,77.6,0.0
-8.08,111.64,0.305,Kelud,75.4,0.0
-8.08,111.66,0.305,Kelud,73.3,0.0
-8.08,111.68,0.305,Kelud,71.1,0.0
-8.08,111.7,0.305,Kelud,69.0,0.0
-8.08,111.72,0.305,Kelud,66.9,0.0
-8.08,111.74,0.305,Kelud,64.7,0.0
-8.08,111.76,0.305,Kelud,62.6,0.0
-8.08,111.78,0.305,Kelud,60.5,0.0
-8.08,111.8,0.305,Kelud,58.4,0.0
-8.08,111.82,0.305,Kelud,56.3,0.0
-8.08,111.84,0.305,Kelud,54.2,0.0
-8.08,111.86,0.305,Kelud,52.1,0.0
-8.08,111.88,0.305,Kelud,50.0,0.0
-8.08,111.9,0.305,Kelud,47.9,0.0
-8.08,111.92,0.305,Kelud,45.9,0.0
-8.08,111.94,0.305,Kelud,43.8,0.0
-8.06,111.5,0.305,Kelud,90.1,0.0
-8.06,111.52,0.305,Kelud,88.0,0.0
-8.06,111.54,0.305,Kelud,85.8,0.0
-8.06,111.56,0.305,Kelud,83.6,0.0
-8.06,111.58,0.305,Kelud,81.5,0.0
-8.06,111.6,0.305,Kelud,79.3,0.0
-8.06,111.62,0.305,Kelud,77.1,0.0
-8.06,111.64,0.305,Kelud,75.0,0.0
-8.06,111.66,0.305,Kelud,72.8,0.0
-8.06,111.68,0.305,Kelud,70.6,0.0
-8.06,111.7,0.305,Kelud,68.5,0.0
-8.06,111.72,0.305,Kelud,66.3,0.0
-8.06,111.74,0.305,Kelud,64.2,0.0
-8.06,111.76,0.305,Kelud,62.0,0.0
-8.06,111.78,0.305,Kelud,59.9,0.0
-8.06,111.8,0.305,Kelud,57.8,0.0
-8.06,111.82,0.305,Kelud,55.6,0.0
-8.06,111.84,0.305,Kelud,53.5,0.0
-8.06,111.86,0.305,Kelud,51.4,0.0
-8.06,111.88,0.305,Kelud,49.3,0.0
-8.06,111.9,0.305,Kelud,47.2,0.0
-8.06,111.92,0.305,Kelud,45.1,0.0
-8.04,111.5,0.305,Kelud,89.8,0.0
-8.04,111.52,0.305,Kelud,87.6,0.0
-8.04,111.54,0.305,Kelud,85.4,0.0
-8.04,111.56,0.305,Kelud,83.3,0.0
-8.04,111.58,0.305,Kelud,81.1,0.0
-8.04,111.6,0.305,Kelud,78.9,0.0
-8.04,111.62,0.305,Kelud,76.7,0.0
-8.04,111.64,0.305,Kelud,74.6,0.0
-8.04,111.66,0.305,Kelud,72.4,0.0
-8.04,111.68,0.305,Kelud,70.2,0.0
-8.04,111.7,0.305,Kelud,68.1,0.0
-8.04,111.72,0.305,Kelud,65.9,0.0
-8.04,111.74,0.305,Kelud,63.7,0.0
-8.04,111.76,0.305,Kelud,61.6,0.0
-8.04,111.78,0.305,Kelud,59.4,0.0
-8.04,111.8,0.305,Kelud,57.3,0.0
-8.04,111.82,0.305,Kelud,55.1,0.0
-8.04,111.84,0.305,Kelud,53.0,0.0
-8.04,111.86,0.305,Kelud,50.8,0.0
-8.04,111.88,0.305,Kelud,48.7,0.0
-8.04,111.9,0.305,Kelud,46.6,0.0
-8.04,111.92,0.305,Kelud,44.4,0.0
-8.02,111.5,0.305,Kelud,89.5,0.0
-8.02,111.52,0.305,Kelud,87.3,0.0
-8.02,111.54,0.305,Kelud,85.2,0.0
-8.02,111.56,0.305,Kelud,83.0,0.0
-8.02,111.58,0.305,Kelud,80.8,0.0
-8.02,111.6,0.305,Kelud,78.6,0.0
-8.02,111.62,0.305,Kelud,76.4,0.0
-8.02,111.64,0.305,Kelud,74.2,0.0
-8.02,111.66,0.305,Kelud,72.1,0.0
-8.02,111.68,0.305,Kelud,69.9,0.0
-8.02,111.7,0.305,Kelud,67.7,0.0
-8.02,111.72,0.305,Kelud,65.5,0.0
-8.02,111.74,0.305,Kelud,63.3,0.0
-8.02,111.76,0.305,Kelud,61.2,0.0
-8.02,111.78,0.305,Kelud,59.0,0.0
-8.02,111.8,0.305,Kelud,56.8,0.0
-8.02,111.82,0.305,Kelud,54.7,0.0
-8.02,111.84,0.305,Kelud,52.5,0.0
-8.02,111.86,0.305,Kelud,50.3,0.0
-8.02,111.88,0.305,Kelud,48.2,0.0
-8.02,111.9,0.305,Kelud,46.0,0.0
-8.0,111.5,0.305,Kelud,89.3,0.0
-8.0,111.52,0.305,Kelud,87.1,0.0
-8.0,111.54,0.305,Kelud,84.9,0.0
-8.0,111.56,0.305,Kelud,82.7,0.0
-8.0,111.58,0.305,Kelud,80.5,0.0
-8.0,111.6,0.305,Kelud,78.4,0.0
-8.0,111.62,0.305,Kelud,76.2,0.0
-8.0,111.64,0.305,Kelud,74.0,0.0
-8.0,111.66,0.305,Kelud,71.8,0.0
-8.0,111.68,0.305,Kelud,69.6,0.0
-8.0,111.7,0.305,Kelud,67.4,0.0
-8.0,111.72,0.305,Kelud,65.2,0.0
-8.0,111.74,0.305,Kelud,63.0,0.0
-8.0,111.76,0.305,Kelud,60.8,0.0
-8.0,111.78,0.305,Kelud,58.7,0.0
-8.0,111.8,0.305,Kelud,56.5,0.0
-8.0,111.82,0.305,Kelud,54.3,0.0
-8.0,111.84,0.305,Kelud,52.1,0.0
-8.0,111.86,0.305,Kelud,49.9,0.0
-8.0,111.88,0.305,Kelud,47.8,0.0
-8.0,111.9,0.305,Kelud,45.6,0.0
-7.58,111.5,0.305,Kelud,97.2,0.0
-7.58,111.52,0.305,Kelud,95.1,0.0
-7.58,111.54,0.305,Kelud,93.1,0.0
-7.58,111.56,0.305,Kelud,91.1,0.0
-7.58,111.58,0.305,Kelud,89.2,0.0
-7.58,111.6,0.305,Kelud,87.2,0.0
-7.58,111.62,0.305,Kelud,85.2,0.0
-7.58,111.64,0.305,Kelud,83.3,0.0
-7.58,111.66,0.305,Kelud,81.3,0.0
-7.58,111.68,0.305,Kelud,79.4,0.0
-7.58,111.7,0.305,Kelud,77.5,0.0
-7.58,111.72,0.305,Kelud,75.6,0.0
-7.58,111.74,0.305,Kelud,73.7,0.0
-7.58,111.76,0.305,Kelud,71.8,0.0
-7.58,111.78,0.305,Kelud,70.0,0.0
-7.58,111.8,0.305,Kelud,68.2,0.0
-7.58,111.82,0.305,Kelud,66.4,0.0
-7.58,111.84,0.305,Kelud,64.6,0.0
-7.58,111.86,0.305,Kelud,62.9,0.0
-7.58,111.88,0.305,Kelud,61.1,0.0
-7.58,111.9,0.305,Kelud,59.5,0.0
-7.58,111.92,0.305,Kelud,57.8,0.0
-7.58,113.0,0.305,Bromo,40.6,0.0
-7.58,113.02,0.305,Bromo,41.0,0.0
-7.58,113.04,0.305,Bromo,41.5,0.0
-7.58,113.06,0.305,Bromo,42.0,0.0
-7.58,113.08,0.305,Bromo,42.7,0.0
-7.58,113.1,0.305,Bromo,43.5,0.0
-7.58,113.12,0.305,Bromo,44.4,0.0
-7.58,113.14,0.305,Bromo,45.4,0.0
-7.58,113.16,0.305,Bromo,46.4,0.0
-7.58,113.18,0.305,Bromo,47.6,0.0
-7.58,113.2,0.305,Lamongan,46.9,0.0
-7.58,113.22,0.305,Lamongan,46.2,0.0
-7.58,113.24,0.305,Lamongan,45.6,0.0
-7.58,113.26,0.305,Lamongan,45.1,0.0
-7.58,113.28,0.305,Lamongan,44.7,0.0
-7.58,113.3,0.305,Lamongan,44.4,0.0
-7.58,113.32,0.305,Lamongan,44.2,0.0
-7.58,113.34,0.305,Lamongan,44.1,0.0
-7.58,113.36,0.305,Lamongan,44.2,0.0
-7.58,113.38,0.305,Lamongan,44.3,0.0
-7.58,113.4,0.305,Lamongan,44.6,0.0
-7.58,113.42,0.305,Lamongan,45.0,0.0
-7.58,113.44,0.305,Lamongan,45.4,0.0
-7.58,113.46,0.305,Lamongan,46.0,0.0
-7.58,113.48,0.305,Lamongan,46.7,0.0
-7.56,111.5,0.305,Kelud,98.1,0.0
-7.56,111.52,0.305,Kelud,96.1,0.0
-7.56,111.54,0.305,Kelud,94.1,0.0
-7.56,111.56,0.305,Kelud,92.1,0.0
-7.56,111.58,0.305,Kelud,90.1,0.0
-7.56,111.6,0.305,Kelud,88.2,0.0
-7.56,111.62,0.305,Kelud,86.2,0.0
-7.56,111.64,0.305,Kelud,84.3,0.0
-7.56,111.66,0.305,Kelud,82.4,0.0
-7.56,111.68,0.305,Kelud,80.5,0.0
-7.56,111.7,0.305,Kelud,78.6,0.0
-7.56,111.72,0.305,Kelud,76.7,0.0
-7.56,111.74,0.305,Kelud,74.9,0.0
-7.56,111.76,0.305,Kelud,73.1,0.0
-7.56,111.78,0.305,Kelud,71.3,0.0
-7.56,111.8,0.305,Kelud,69.5,0.0
-7.56,111.82,0.305,Kelud,67.7,0.0
-7.56,111.84,0.305,Kelud,66.0,0.0
-7.56,111.86,0.305,Kelud,64.3,0.0
-7.56,111.88,0.305,Kelud,62.6,0.0
-7.56,111.9,0.305,Kelud,60.9,0.0
-7.56,111.92,0.305,Kelud,59.3,0.0
-7.56,111.94,0.305,Kelud,57.8,0.0
-7.56,113.0,0.305,Penanggungan,41.3,0.0
-7.56,113.02,0.305,Bromo,43.2,0.0
-7.56,113.04,0.305,Bromo,43.6,0.0
-7.56,113.06,0.305,Bromo,44.2,0.0
-7.56,113.08,0.305,Bromo,44.8,0.0
-7.56,113.1,0.305,Bromo,45.6,0.0
-7.56,113.12,0.305,Bromo,46.4,0.0
-7.56,113.14,0.305,Bromo,47.4,0.0
-7.56,113.16,0.305,Bromo,48.4,0.0
-7.56,113.18,0.305,Bromo,49.5,0.0
-7.56,113.2,0.305,Lamongan,49.0,0.0
-7.56,113.22,0.305,Lamongan,48.3,0.0
-7.56,113.24,0.305,Lamongan,47.7,0.0
-7.56,113.26,0.305,Lamongan,47.3,0.0
-7.56,113.28,0.305,Lamongan,46.9,0.0
-7.56,113.3,0.305,Lamongan,46.6,0.0
-7.56,113.32,0.305,Lamongan,46.4,0.0
-7.56,113.34,0.305,Lamongan,46.4,0.0
-7.56,113.36,0.305,Lamongan,46.4,0.0
-7.56,113.38,0.305,Lamongan,46.5,0.0
-7.56,113.4,0.305,Lamongan,46.8,0.0
-7.56,113.42,0.305,Lamongan,47.1,0.0
-7.56,113.44,0.305,Lamongan,47.6,0.0
-7.56,113.46,0.305,Lamongan,48.1,0.0
-7.56,113.48,0.305,Lamongan,48.8,0.0
-7.54,111.5,0.305,Kelud,99.0,0.0
-7.54,111.52,0.305,Kelud,97.1,0.0
-7.54,111.54,0.305,Kelud,95.1,0.0
-7.54,111.56,0.305,Kelud,93.1,0.0
-7.54,111.58,0.305,Kelud,91.2,0.0
-7.54,111.6,0.305,Kelud,89.3,0.0
-7.54,111.62,0.305,Kelud,87.3,0.0
-7.54,111.64,0.305,Kelud,85.4,0.0
-7.54,111.66,0.305,Kelud,83.5,0.0
-7.54,111.68,0.305,Kelud,81.7,0.0
-7.54,111.7,0.305,Kelud,79.8,0.0
-7.54,111.72,0.305,Kelud,78.0,0.0
-7.54,111.74,0.305,Kelud,76.1,0.0
-7.54,111.76,0.305,Kelud,74.3,0.0
-7.54,111.78,0.305,Kelud,72.6,0.0
-7.54,111.8,0.305,Kelud,70.8,0.0
-7.54,111.82,0.305,Kelud,69.1,0.0
-7.54,111.84,0.305,Kelud,67.4,0.0
-7.54,111.86,0.305,Kelud,65.7,0.0
-7.54,111.88,0.305,Kelud,64.1,0.0
-7.54,111.9,0.305,Kelud,62.5,0.0
-7.54,111.92,0.305,Kelud,60.9,0.0
-7.54,111.94,0.305,Kelud,59.4,0.0
-7.54,111.96,0.305,Kelud,57.9,0.0
-7.54,111.98,0.305,Kelud,56.5,0.0
-7.54,113.0,0.305,Penanggungan,41.7,0.0
-7.54,113.02,0.305,Penanggungan,43.9,0.0
-7.54,113.04,0.305,Bromo,45.8,0.0
-7.54,113.06,0.305,Bromo,46.3,0.0
-7.54,113.08,0.305,Bromo,46.9,0.0
-7.54,113.1,0.305,Bromo,47.7,0.0
-7.54,113.12,0.305,Bromo,48.5,0.0
-7.54,113.14,0.305,Bromo,49.4,0.0
-7.54,113.16,0.305,Bromo,50.3,0.0
-7.54,113.18,0.305,Bromo,51.4,0.0
-7.54,113.2,0.305,Lamongan,51.1,0.0
-7.54,113.22,0.305,Lamongan,50.4,0.0
-7.54,113.24,0.305,Lamongan,49.9,0.0
-7.54,113.26,0.305,Lamongan,49.4,0.0
-7.54,113.28,0.305,Lamongan,49.1,0.0
-7.54,113.3,0.305,Lamongan,48.8,0.0
-7.54,113.32,0.305,Lamongan,48.7,0.0
-7.54,113.34,0.305,Lamongan,48.6,0.0
-7.54,113.36,0.305,Lamongan,48.6,0.0
-7.54,113.38,0.305,Lamongan,48.8,0.0
-7.54,113.4,0.305,Lamongan,49.0,0.0
-7.54,113.42,0.305,Lamongan,49.3,0.0
-7.54,113.44,0.305,Lamongan,49.8,0.0
-7.54,113.46,0.305,Lamongan,50.3,0.0
-7.54,113.48,0.305,Lamongan,50.9,0.0
-7.52,111.5,0.305,Kelud,100.0,0.0
-7.52,111.52,0.305,Kelud,98.1,0.0
-7.52,111.54,0.305,Kelud,96.1,0.0
-7.52,111.56,0.305,Kelud,94.2,0.0
-7.52,111.58,0.305,Kelud,92.3,0.0
-7.52,111.6,0.305,Kelud,90.4,0.0
-7.52,111.62,0.305,Kelud,88.5,0.0
-7.52,111.64,0.305,Kelud,86.6,0.0
-7.52,111.66,0.305,Kelud,84.7,0.0
-7.52,111.68,0.305,Kelud,82.9,0.0
-7.52,111.7,0.305,Kelud,81.0,0.0
-7.52,111.72,0.305,Kelud,79.2,0.0
-7.52,111.74,0.305,Kelud,77.4,0.0
-7.52,111.76,0.305,Kelud,75.7,0.0
-7.52,111.78,0.305,Kelud,73.9,0.0
-7.52,111.8,0.305,Kelud,72.2,0.0
-7.52,111.82,0.305,Kelud,70.5,0.0
-7.52,111.84,0.305,Kelud,68.8,0.0
-7.52,111.86,0.305,Kelud,67.2,0.0
-7.52,111.88,0.305,Kelud,65.6,0.0
-7.52,111.9,0.305,Kelud,64.0,0.0
-7.52,111.92,0.305,Kelud,62.5,0.0
-7.52,111.94,0.305,Kelud,61.0,0.0
-7.52,111.96,0.305,Kelud,59.6,0.0
-7.52,111.98,0.305,Kelud,58.2,0.0
-7.52,112.0,0.305,Kelud,56.8,0.0
-7.52,112.02,0.305,Kelud,55.5,0.0
-7.52,112.98,0.305,Penanggungan,40.1,0.0
-7.52,113.0,0.305,Penanggungan,42.2,0.0
-7.52,113.02,0.305,Penanggungan,44.4,0.0
-7.52,113.04,0.305,Penanggungan,46.5,0.0
-7.52,113.06,0.305,Bromo,48.5,0.0
-7.52,113.08,0.305,Bromo,49.1,0.0
-7.52,113.1,0.305,Bromo,49.7,0.0
-7.52,113.12,0.305,Bromo,50.5,0.0
-7.52,113.14,0.305,Bromo,51.4,0.0
-7.52,113.16,0.305,Bromo,52.3,0.0
-7.52,113.18,0.305,Bromo,53.3,0.0
-7.52,113.2,0.305,Lamongan,53.2,0.0
-7.52,113.22,0.305,Lamongan,52.6,0.0
-7.52,113.24,0.305,Lamongan,52.1,0.0
-7.52,113.26,0.305,Lamongan,51.6,0.0
-7.52,113.28,0.305,Lamongan,51.3,0.0
-7.52,113.3,0.305,Lamongan,51.0,0.0
-7.52,113.32,0.305,Lamongan,50.9,0.0
-7.52,113.34,0.305,Lamongan,50.8,0.0
-7.52,113.36,0.305,Lamongan,50.9,0.0
-7.52,113.38,0.305,Lamongan,51.0,0.0
-7.52,113.4,0.305,Lamongan,51.2,0.0
-7.52,113.42,0.305,Lamongan,51.5,0.0
-7.52,113.44,0.305,Lamongan,51.9,0.0
-7.52,113.46,0.305,Lamongan,52.4,0.0
-7.52,113.48,0.305,Lamongan,53.0,0.0
-7.5,111.5,0.305,Kelud,101.1,0.0
-7.5,111.52,0.305,Kelud,99.1,0.0
-7.5,111.54,0.305,Kelud,97.2,0.0
-7.5,111.56,0.305,Kelud,95.3,0.0
-7.5,111.58,0.305,Kelud,93.4,0.0
-7.5,111.6,0.305,Kelud,91.5,0.0
-7.5,111.62,0.305,Kelud,89.6,0.0
-7.5,111.64,0.305,Kelud,87.8,0.0
-7.5,111.66,0.305,Kelud,85.9,0.0
-7.5,111.68,0.305,Kelud,84.1,0.0
-7.5,111.7,0.305,Kelud,82.3,0.0
-7.5,111.72,0.305,Kelud,80.5,0.0
-7.5,111.74,0.305,Kelud,78.8,0.0
-7.5,111.76,0.305,Kelud,77.0,0.0
-7.5,111.78,0.305,Kelud,75.3,0.0
-7.5,111.8,0.305,Kelud,73.6,0.0
-7.5,111.82,0.305,Kelud,72.0,0.0
-7.5,111.84,0.305,Kelud,70.3,0.0
-7.5,111.86,0.305,Kelud,68.7,0.0
-7.5,111.88,0.305,Kelud,67.2,0.0
-7.5,111.9,0.305,Kelud,65.6,0.0
-7.5,111.92,0.305,Kelud,64.1,0.0
-7.5,111.94,0.305,Kelud,62.7,0.0
-7.5,111.96,0.305,Kelud,61.3,0.0
-7.5,111.98,0.305,Kelud,59.9,0.0
-7.5,112.0,0.305,Kelud,58.6,0.0
-7.5,112.02,0.305,Kelud,57.4,0.0
-7.5,112.04,0.305,Kelud,56.2,0.0
-7.5,112.06,0.305,Kelud,55.1,0.0
-7.5,112.08,0.305,Kelud,54.0,0.0
-7.5,112.1,0.305,Kelud,53.0,0.0
-7.5,112.98,0.305,Penanggungan,40.7,0.0
-7.5,113.0,0.305,Penanggungan,42.8,0.0
-7.5,113.02,0.305,Penanggungan,45.0,0.0
-7.5,113.04,0.305,Penanggungan,47.1,0.0
-7.5,113.06,0.305,Penanggungan,49.2,0.0
-7.5,113.08,0.305,Bromo,51.2,0.0
-7.5,113.1,0.305,Bromo,51.9,0.0
-7.5,113.12,0.305,Bromo,52.6,0.0
-7.5,113.14,0.305,Bromo,53.4,0.0
-7.5,113.16,0.305,Bromo,54.3,0.0
-7.5,113.18,0.305,Bromo,55.3,0.0
-7.5,113.2,0.305,Lamongan,55.3,0.0
-7.5,113.22,0.305,Lamongan,54.7,0.0
-7.5,113.24,0.305,Lamongan,54.2,0.0
-7.5,113.26,0.305,Lamongan,53.8,0.0
-7.5,113.28,0.305,Lamongan,53.5,0.0
-7.5,113.3,0.305,Lamongan,53.3,0.0
-7.5,113.32,0.305,Lamongan,53.1,0.0
-7.5,113.34,0.305,Lamongan,53.0,0.0
-7.5,113.36,0.305,Lamongan,53.1,0.0
-7.5,113.38,0.305,Lamongan,53.2,0.0
-7.5,113.4,0.305,Lamongan,53.4,0.0
-7.5,113.42,0.305,Lamongan,53.7,0.0
-7.5,113.44,0.305,Lamongan,54.1,0.0
-7.5,113.46,0.305,Lamongan,54.6,0.0
-7.5,113.48,0.305,Lamongan,55.1,0.0
-7.48,111.5,0.305,Kelud,102.1,0.0
-7.48,111.52,0.305,Kelud,100.2,0.0
-7.48,111.54,0.305,Kelud,98.3,0.0
-7.48,111.56,0.305,Kelud,96.4,0.0
-7.48,111.58,0.305,Kelud,94.5,0.0
-7.48,111.6,0.305,Kelud,92.7,0.0
-7.48,111.62,0.305,Kelud,90.8,0.0
-7.48,111.64,0.305,Kelud,89.0,0.0
-7.48,111.66,0.305,Kelud,87.2,0.0
-7.48,111.68,0.305,Kelud,85.4,0.0
-7.48,111.7,0.305,Kelud,83.6,0.0
-7.48,111.72,0.305,Kelud,81.9,0.0
-7.48,111.74,0.305,Kelud,80.1,0.0
-7.48,111.76,0.305,Kelud,78.4,0.0
-7.48,111.78,0.305,Kelud,76.7,0.0
-7.48,111.8,0.305,Kelud,75.1,0.0
-7.48,111.82,0.305,Kelud,73.5,0.0
-7.48,111.84,0.305,Kelud,71.9,0.0
-7.48,111.86,0.305,Kelud,70.3,0.0
-7.48,111.88,0.305,Kelud,68.8,0.0
-7.48,111.9,0.305,Kelud,67.3,0.0
-7.48,111.92,0.305,Kelud,65.8,0.0
-7.48,111.94,0.305,Kelud,64.4,0.0
-7.48,111.96,0.305,Kelud,63.0,0.0
-7.48,111.98,0.305,Kelud,61.7,0.0
-7.48,112.0,0.305,Kelud,60.5,0.0
-7.48,112.02,0.305,Kelud,59.3,0.0
-7.48,112.04,0.305,Kelud,58.1,0.0
-7.48,112.06,0.305,Kelud,57.0,0.0
-7.48,112.08,0.305,Kelud,56.0,0.0
-7.48,112.1,0.305,Kelud,55.0,0.0
-7.48,112.98,0.305,Penanggungan,41.5,0.0
-7.48,113.0,0.305,Penanggungan,43.6,0.0
-7.48,113.02,0.305,Penanggungan,45.6,0.0
-7.48,113.04,0.305,Penanggungan,47.7,0.0
-7.48,113.06,0.305,Penanggungan,49.8,0.0
-7.48,113.08,0.305,Penanggungan,51.9,0.0
-7.48,113.1,0.305,Bromo,54.0,0.0
-7.48,113.12,0.305,Bromo,54.7,0.0
-7.48,113.14,0.305,Bromo,55.5,0.0
-7.48,113.16,0.305,Bromo,56.3,0.0
-7.48,113.18,0.305,Bromo,57.3,0.0
-7.48,113.2,0.305,Lamongan,57.5,0.0
-7.48,113.22,0.305,Lamongan,56.9,0.0
-7.48,113.24,0.305,Lamongan,56.4,0.0
-7.48,113.26,0.305,Lamongan,56.0,0.0
-7.48,113.28,0.305,Lamongan,55.7,0.0
-7.48,113.3,0.305,Lamongan,55.5,0.0
-7.48,113.32,0.305,Lamongan,55.3,0.0
-7.48,113.34,0.305,Lamongan,55.3,0.0
-7.48,113.36,0.305,Lamongan,55.3,0.0
-7.48,113.38,0.305,Lamongan,55.4,0.0
-7.48,113.4,0.305,Lamongan,55.6,0.0
-7.48,113.42,0.305,Lamongan,55.9,0.0
-7.48,113.44,0.305,Lamongan,56.3,0.0
-7.48,113.46,0.305,Lamongan,56.7,0.0
-7.48,113.48,0.305,Lamongan,57.3,0.0
-7.46,111.5,0.305,Kelud,103.2,0.0
-7.46,111.52,0.305,Kelud,101.3,0.0
-7.46,111.54,0.305,Kelud,99.5,0.0
-7.46,111.56,0.305,Kelud,97.6,0.0
-7.46,111.58,0.305,Kelud,95.7,0.0
-7.46,111.6,0.305,Kelud,93.9,0.0
-7.46,111.62,0.305,Kelud,92.1,0.0
-7.46,111.64,0.305,Kelud,90.3,0.0
-7.46,111.66,0.305,Kelud,88.5,0.0
-7.46,111.68,0.305,Kelud,86.7,0.0
-7.46,111.7,0.305,Kelud,85.0,0.0
-7.46,111.72,0.305,Kelud,83.2,0.0
-7.46,111.74,0.305,Kelud,81.5,0.0
-7.46,111.76,0.305,Kelud,79.9,0.0
-7.46,111.78,0.305,Kelud,78.2,0.0
-7.46,111.8,0.305,Kelud,76.6,0.0
-7.46,111.82,0.305,Kelud,75.0,0.0
-7.46,111.84,0.305,Kelud,73.4,0.0
