site_id,name,lat,lon,label,class,season,scene_date,cloud_pct,ndvi_mean,ndvi_std,ndvi_center,ndvi_ring,ndvi_diff,ndvi_lvar,ndwi_mean,ndwi_std,ndwi_center,ndwi_ring,ndwi_diff,ndwi_lvar,msavi_mean,msavi_center,msavi_diff,clay_ratio,iron_oxide
OSM58,Situs Gapura Majapahit,-7.4274762,112.3593053,soft_positive,1,wet,2024-02-12,18.72402,0.46359496173288006,0.13336339412015683,0.4359243076553216,0.4627862576541256,-0.026861949998804036,0.002975833631687471,-0.4194809761271922,0.10797834654471816,-0.4059946280739997,-0.41687743169809666,0.010882803624096937,0.002152052008652214,0.6199833642894038,0.5867552902579246,-0.0316823545326983,1.4447648332565863,0.8911563221244578
OSM59,Candi Patakan,-7.2836656,112.2565327,soft_positive,1,wet,2024-02-12,18.72402,0.4144729736637008,0.1184695806163389,0.42976070460233473,0.4022977783202885,0.02746292628204622,0.002275374597552301,-0.37812858640868624,0.09189551890411854,-0.39057221042291784,-0.3693701207220969,-0.021202089700820936,0.0013865866782429464,0.5752988341689264,0.5942483647134418,0.03250491722126636,1.4219102721776609,0.9133541643307915
OSM60,Prasasti Cunggrang,-7.5798158,112.6849627,soft_positive,1,wet,2024-03-20,11.039311,0.26908691438688453,0.1496598121203052,0.2558603591213087,0.2746370776231312,-0.018776718501822498,0.004370361103486572,-0.2576138991457541,0.11856327359994392,-0.2538798501248753,-0.2609485585749623,0.007068708450087002,0.002900852363900193,0.4022794160423983,0.3841069225161368,-0.025366852461433942,1.220909586301062,0.9732273879301816
OSM61,Situs Petirtaan Brumbung,-7.799256,112.2885931,soft_positive,1,wet,2024-02-12,18.72402,0.24967377700819787,0.07715657824326963,0.23697313485796045,0.2626744671573685,-0.02570133229940802,0.0013489116469531694,-0.23438646046561007,0.06425830485767564,-0.22469790672698017,-0.2443304427768895,0.019632536049909333,0.0009732570972711513,0.39339211473670505,0.3792888274749413,-0.030990595240960594,1.185775033704907,0.9695936211653032
OSM62,Candi Surowono,-7.7464638,112.2180204,soft_positive,1,wet,2024-02-12,18.72402,0.2777269548717769,0.1292527819246779,0.30786667729529926,0.2790359457214652,0.02883073157383409,0.003448355406350311,-0.25135822104848704,0.12142993133403235,-0.29150454343308746,-0.24996881407638305,-0.04153572935670441,0.002703059435211276,0.41899120315670135,0.461950769346754,0.04317781471735077,1.24117454897881,0.9449875902281873
OSM63,Candi Tegowangi,-7.7347204,112.1611752,soft_positive,1,wet,2024-02-12,18.72402,0.3949126927429531,0.14538064337841763,0.42201038641333355,0.4025762450629285,0.019434141350405054,0.0048530553520760205,-0.3647989183063741,0.1176633285648883,-0.38579652393256125,-0.36972977921600536,-0.016066744716555892,0.0033199306829728267,0.5492098279706926,0.5825338541767047,0.024580894610496062,1.3245879632316526,0.9275699814751137
OSM64,Situs Petirtaan Sumberbeji,-7.6658053,112.2562369,soft_positive,1,wet,2024-02-12,18.72402,0.40464200289172747,0.0642969465250473,0.38266773456598213,0.41355330978686067,-0.030885575220878536,0.0005702221311236584,-0.3618139074312197,0.05383891160708215,-0.3429908354070943,-0.3690448728762206,0.026054037469126323,0.00039077629218430487,0.5730549137841666,0.5516301778879131,-0.030067348000482275,1.3233337771951517,0.9034560831969513
OSM65,Situs Gua Selomangleng,-7.8072612,111.9729852,soft_positive,1,wet,2024-03-23,12.649371,0.5250595839550851,0.1340118098366724,0.466536324074152,0.5329540667422656,-0.06641774266811362,0.002270855388503769,-0.47386213937841787,0.10963602091668956,-0.43027310770512245,-0.47982656893639103,0.04955346123126858,0.0017601605129849037,0.6757508214613235,0.6201835602733763,-0.06431086388955343,1.4792357797242706,0.8655862080972856
OSM66,Situs Arca Totok Kerot,-7.7979459,112.0701523,soft_positive,1,wet,2024-02-12,18.72402,0.3794523641847102,0.18115027910241,0.487517278498037,0.3341585223026001,0.15335875619543687,0.003650369012231184,-0.3399551678913229,0.14188831271048663,-0.42483501279599084,-0.3036457317957933,-0.12118928100019755,0.002388392482207481,0.5226118232510238,0.6459144425152471,0.1741617422035684,1.3589471181815151,0.9061662400671213
OSM67,Situs Candi Tondowongso,-7.7905516,112.1422892,soft_positive,1,wet,2024-02-12,18.72402,0.41657675835385255,0.13454995634393785,0.4606477416323221,0.4109173360968475,0.04973040553547459,0.0036499619201479506,-0.3799957228251481,0.10874886808297558,-0.41176472436575623,-0.3750693682888942,-0.03669535607686203,0.002545544488101375,0.5739284739688438,0.6252178420266921,0.056940134878460835,1.3533735806725844,0.9118590272955569
OSM68,Candi Mirigambar,-8.1341345,111.9759543,soft_positive,1,wet,2024-03-23,12.649371,0.3850937544101386,0.1459459884894589,0.4262566336051921,0.39529114144834765,0.030965492156844465,0.005726941101402399,-0.364665834351117,0.11581986420266878,-0.40183863315010754,-0.37077354276685986,-0.031065090383247673,0.0036263029293246173,0.5391063641390174,0.5857036637702732,0.03487105213596087,1.2843045021133523,0.9498614362737575
WIKI0003,Candi Penataran,-8.01611111,112.20916667,soft_positive,1,wet,2024-02-12,18.72402,0.22255696439316816,0.13301459978707847,0.10563586774431713,0.2356435836832848,-0.13000771593896768,0.0025018895198195964,-0.20263621322066405,0.11921994233772197,-0.10166417223767572,-0.2131980052914117,0.11153383305373597,0.002023940789457677,0.34631031782015465,0.18644315803598432,-0.17786001932452827,1.1908107332172844,0.957213912095036
OSM70,Situs Candi Gempur Adan-Adan,-7.769902,112.1171099,soft_positive,1,wet,2024-02-12,18.72402,0.45068343710891584,0.1483015564834419,0.49219471683970767,0.4502201363713121,0.041974580468395584,0.004586706813851942,-0.4160507622175953,0.11403047284682222,-0.4457729135614752,-0.4147795784424257,-0.030993335119049503,0.002964260275962607,0.6048045577608743,0.6511197194554154,0.04854378334427034,1.3873950586217338,0.9118915132849909
OSM71,Situs Watu Umpak Grobogon,-7.6011296,112.3480411,soft_positive,1,wet,2024-02-12,18.72402,0.4399685577977119,0.14955238821191327,0.4155317763663895,0.4537234606807709,-0.03819168431438141,0.0041517641955965984,-0.40583253500113614,0.12422362551780325,-0.38497713433320285,-0.41585222589241755,0.030875091559214696,0.002924756014212147,0.5938927592630854,0.57390379626053,-0.03527323472808985,1.397043875347622,0.914041021947817
OSM72,Situs Kedaton Jombang,-7.6346011,112.2532318,soft_positive,1,wet,2024-02-12,18.72402,0.3705633085059666,0.06133849680954386,0.3850186514436881,0.3775270142767696,0.0074916371669184745,0.0004843038178501855,-0.33324936330486443,0.04763504775737744,-0.34087832051271305,-0.3398398813112671,-0.0010384392014459731,0.0003373159925318986,0.537599222892161,0.5552411191394765,0.009970463299187493,1.269000756030278,0.9182406181278767
OSM73,Candi Ngetos,-7.6935104,111.8424528,soft_positive,1,wet,2024-03-23,12.649371,0.42324808559889826,0.1398910707849161,0.27001433678507863,0.4455657220034699,-0.17555138521839125,0.0036105269532298295,-0.39483070264112313,0.10710987967803903,-0.27807450241032744,-0.4110203520001484,0.13294584958982097,0.0022968647750357843,0.5794170219175667,0.4059377141791174,-0.19746291096427326,1.375779135633998,0.9287234722326484
OSM74,Situs Dam Pipo,-7.78122,112.2578354,soft_positive,1,wet,2024-02-12,18.72402,0.26452327436069006,0.04731461352594371,0.25902156947131294,0.26108346687386663,-0.002061897402553692,0.00019823799633211767,-0.23976441576732163,0.04363720377723273,-0.2315411454097773,-0.23631426019402116,0.004773114784243859,0.00015157888064560787,0.41618148074743033,0.4109811100617094,-0.00012074367811892861,1.1484125813993982,0.9485981064287126
OSM75,Situs Watu Gilang Pujon,-7.8289325,112.4220203,soft_positive,1,wet,2024-02-12,18.72402,0.4804235533937665,0.10002698316686987,0.4418073167208142,0.4893734124303345,-0.047566095709520306,0.0018873363484092237,-0.42312541394680764,0.08067788178004037,-0.3899902267632544,-0.43241043637116844,0.04242020960791404,0.0011798116578823706,0.6424904624726303,0.610748026369248,-0.038942229044784615,1.4341198471727161,0.8615247798279329
OSM76,Situs Candi Ganter,-7.8271272,112.3939101,soft_positive,1,wet,2024-02-12,18.72402,0.42606270368098875,0.21596583099345246,0.5753153426412227,0.40709515658350953,0.16822018605771322,0.0007281708065036345,-0.3716624546297355,0.20276425705573076,-0.5130947497394398,-0.3541524733475982,-0.1589422763918416,0.0005101208570332787,0.5604019755037076,0.7294555963372806,0.19296125504466688,1.4627433366375748,0.8656998748801594
OSM77,Situs Sendang Made,-7.4030121,112.3122484,soft_positive,1,wet,2024-02-12,18.72402,0.37028346712818533,0.15253115659570482,0.43177589212780554,0.3588759940626271,0.07289989806517844,0.0059710011433083375,-0.3410777575103525,0.12626188049379597,-0.3912090801504111,-0.3319306286789495,-0.0592784514714616,0.004532788884637964,0.5212130902208704,0.5888205207590397,0.08088695900545839,1.2888149641947537,0.930304001555121
OSM78,Situs Makam Gunung Ratu,-7.2640867,112.2370884,soft_positive,1,wet,2024-02-12,18.72402,0.44871805050549385,0.10511382471646509,0.5170632763244345,0.4350317510871048,0.0820315252373297,0.001525301479992524,-0.40603033241436837,0.07994984177938531,-0.4589397395647205,-0.3942419145945452,-0.06469782497017529,0.0008943537729490804,0.6112919270037321,0.6789008934297192,0.08242608301264731,1.4686572766677453,0.8972577378037732
OSM79,Prasasti Gurit,-7.403138,112.2881247,soft_positive,1,wet,2024-02-12,18.72402,0.43043412040643836,0.15166383148358203,0.28591855737542515,0.4491574329407318,-0.16323887556530664,0.004631873662932396,-0.39126048827572274,0.12352615565537874,-0.28525463823453345,-0.40599918932625684,0.12074455109172338,0.0032954787534884215,0.5839699360823932,0.42637194449606,-0.17816552172199862,1.3500591183525033,0.9037643549907037
OSM80,Prasasti Sumbersari,-7.2892372,112.235266,soft_positive,1,wet,2024-02-12,18.72402,0.4336285066414766,0.13542879781749126,0.4503254111200144,0.4434210473045793,0.006904363815435077,0.002017685965427025,-0.38850918346126434,0.10751902422009743,-0.4039863610426421,-0.3973509646371716,-0.006635396405470451,0.0013110682168873426,0.5908326284912586,0.6105019983302055,0.009822683342648242,1.43259896888327,0.891262175747709
OSM81,Candi Situsumpak,-7.5406294,112.4025429,soft_positive,1,wet,2024-02-12,18.72402,0.5058400532833468,0.13483277464852425,0.5802980818431905,0.4764343087564842,0.10386377308670636,0.0021616068400612666,-0.45679720653356437,0.11145670348322502,-0.523199772135215,-0.4293725234677912,-0.09382724866742376,0.0015218736643405901,0.6585248536995123,0.7331922031621559,0.10489740111806234,1.4468860721452232,0.8739239905666922
OSM82,Situs Yoni Lebak Jabung,-7.619221,112.4114903,soft_positive,1,wet,2024-02-12,18.72402,0.4021224193209649,0.16596572026311388,0.42148494942758674,0.3938095260946173,0.027675423332969462,0.002638381863461261,-0.361257628404337,0.14032478992358544,-0.3820890662311178,-0.35323084309574526,-0.028858223135372563,0.0017878809718214134,0.5508232056494032,0.5870299166537825,0.04841677742309447,1.403752067042156,0.9015520948487894
OSM83,Candi Kedaton,-7.5704583,112.3796406,soft_positive,1,wet,2024-02-12,18.72402,0.4231598956009343,0.16618324232175152,0.3675339846699622,0.43508250060517545,-0.06754851593521327,0.004621162831986802,-0.3892600007907701,0.13144349572074795,-0.3551104515336171,-0.39709571406616795,0.04198526253255086,0.0030897633102986667,0.5726153860192431,0.5073033881103243,-0.07924815514607608,1.3664037346683915,0.9148958160691771
OSM85,Situs Siti Hinggil,-7.5503366,112.3692731,soft_positive,1,wet,2024-02-12,18.72402,0.43945606642906315,0.15818262027657792,0.3977247557929482,0.4340756506656191,-0.0363508948726709,0.0025699915808598084,-0.40111785037386405,0.1251995021273411,-0.35969134655016655,-0.39801371694522314,0.03832237039505659,0.0017911706979777781,0.5909227130987081,0.5560622247842253,-0.026388165647755146,1.399049840370547,0.9036259140962064
OSM86,candi jawar,-8.1680934,112.8953201,soft_positive,1,wet,2024-03-20,0.035696,0.5594200230456245,0.07789814763241942,0.529153517901231,0.5632364114518036,-0.03408289355057259,0.001171418015425666,-0.5027903099491237,0.06546785609872612,-0.47581391738268486,-0.505460080397366,0.02964616301468115,0.0007619879711481662,0.7138284026177877,0.6873055031779074,-0.030297805350392726,1.5385705515792392,0.8512168656986021
OSM87,Cagar Budaya Candi Pendem,-7.497183,111.2241471,soft_positive,1,wet,2024-03-23,12.649371,0.372922477656717,0.1385227715312899,0.3825567434766998,0.36937854369970957,0.013178199776990251,0.004364924244610077,-0.35128140675416913,0.1085527549620236,-0.36338469865214795,-0.347939513316019,-0.01544518533612893,0.002692877513875919,0.5275851171015915,0.5418586523529996,0.01746603965982474,1.3547918242576409,0.9468919770307428
OSM88,Candi Songgoriti,-7.8672218,112.4927191,soft_positive,1,wet,2024-03-20,11.039311,0.4499258201669715,0.14844588053113128,0.4545541318931535,0.464817195778012,-0.010263063884858481,0.003210722200452268,-0.4074622027092871,0.12381333879291724,-0.41022402664295254,-0.4233849568838035,0.013160930240850965,0.0022692865536093664,0.6035166009560887,0.6192834292453984,0.003990433999672027,1.4228189867295113,0.8951413135698882
WIKI0005,Candi Sumberawan,-7.85722,112.652,soft_positive,1,wet,2024-03-20,11.039311,0.32805377750819564,0.1883572498548435,0.21761625674995172,0.3571325102781394,-0.1395162535281877,0.005091529624803904,-0.31068022952562785,0.15833939095110316,-0.22936704989651577,-0.33229554442599224,0.10292849452947647,0.0038015901747044745,0.46159373283112437,0.3346892103874666,-0.16123882405275902,1.2719444373661528,0.9557092109741023
WIKI0016,Situs Menggung,-7.67177,111.13019,soft_positive,1,wet,2024-03-23,12.649371,-0.008022127014968666,0.03286933845291733,-0.008177901151952416,-0.0070521598843158,-0.0011257412676366155,0.00012693876528797608,0.02433166684527573,0.026219446503835484,0.024714118751346294,0.023968234080901745,0.0007458846704445493,4.3849716227042016e-05,-0.018256556534198443,-0.016859735966843346,-4.149861893154236e-05,1.1797569660352898,0.968146171300176
WIKI0017,Situs Plangatan,-7.63508,111.13254,soft_positive,1,wet,2024-03-23,12.649371,-0.017007240729512294,0.03489662367109718,-0.030165327290745284,-0.014959396897271377,-0.015205930393473907,0.00023676355517856013,0.03750181246521414,0.023616569521756357,0.0481785926087094,0.03445682693478009,0.013721765673929312,8.394837108022921e-05,-0.03713792255384369,-0.06353089092079585,-0.030355275907497647,1.1780919575476767,0.9605855169908875
OSM93,Candi Satu,-8.4078258,114.1649588,soft_positive,1,wet,2024-02-29,15.557764,0.37353094922315483,0.1314088735455085,0.270561311528543,0.38390696868878527,-0.11334565716024225,0.0033447827999612606,-0.3402575853124999,0.10888253154815374,-0.27142723901283644,-0.34603383898405937,0.07460659997122293,0.002248433484297108,0.5295917111562716,0.40161848459464067,-0.1396644314223472,1.3329673199477177,0.9229464439864346
OSM94,Candi Jepara,-6.5245208,110.7752538,soft_positive,1,wet,2024-03-23,12.526086,0.3876997519425815,0.1265197710224984,0.2986546351581079,0.3863281959271167,-0.08767356076900878,0.002775682668799244,-0.3559198204081962,0.09837601147046535,-0.2888760140451416,-0.35472889828694965,0.06585288424180802,0.0018086175389647517,0.5457104655050945,0.44878185108068464,-0.09409254770500503,1.343069014674882,0.9249012637206162
OSM95,Candi Borobudur,-8.2011378,111.088786,soft_positive,1,wet,2024-03-23,5.261585,0.3711325156614735,0.1550330837841757,0.33016311842134877,0.3721982521043774,-0.042035133683028636,0.005114593854929219,-0.3449544760732882,0.12041097070714143,-0.3108635191461229,-0.3472301660957426,0.03636664694961966,0.0034584541480809266,0.5206752694263842,0.47448176476675885,-0.04779804695391143,1.3027073309303911,0.9373808962417305
OSM96,Candi Mendut,-7.9405761,112.6271802,soft_positive,1,wet,2024-03-20,11.039311,0.1538566964794252,0.1214094821152096,0.11689090425706931,0.15526392003517858,-0.03837301577810927,0.004995428226714404,-0.1712266585753046,0.10312094526160265,-0.14220377981564208,-0.17233255882868967,0.030128779013047585,0.003852673950470236,0.24948137456993058,0.20244296466595302,-0.048153325391910695,1.0967055768464797,1.0371969566703167
OSM98,Candi Prambanan,-8.1992747,111.0914972,soft_positive,1,wet,2024-03-23,5.261585,0.3502422444583567,0.15840893331737327,0.27979896420501815,0.3604034507359492,-0.08060448653093105,0.005826612129130244,-0.32675572457318647,0.12330870183853723,-0.2920878789143965,-0.333520917896567,0.04143303898217049,0.0039055907423100203,0.4966637274061848,0.42290893605287694,-0.08674217498264003,1.2724782797835006,0.9447374050080667
OSM99,Candi Plaosan,-8.2182728,114.3671726,soft_positive,1,wet,2024-02-29,15.557764,0.19597738254567093,0.1541426016984437,0.19593460972695984,0.20099195040997636,-0.005057340683016526,0.007268209978892672,-0.22245058322504216,0.1251972348798289,-0.23436329485680235,-0.22371181352649175,-0.010651481330310603,0.005516673610056072,0.30207433314693183,0.3067043877725689,-0.001964414583808638,1.1304848489425903,1.060793530590784
OSM100,Candi Plaosan Kidul,-7.7426813,110.5047479,soft_positive,1,wet,2024-03-23,15.984333,0.38777453356702163,0.13828503510861948,0.3412400760713136,0.38762659236799607,-0.046386516296682445,0.005125855695412687,-0.3650219495579059,0.10749907557287784,-0.3364349409623245,-0.36454530304390603,0.02811036208158152,0.0032095752668829256,0.5435962549657051,0.48959483072473176,-0.05384390403589234,1.3160266810942038,0.9439698500259854
