seed,hard_frac,zdist_mean,algorithm,auc_own,auc_common,tss_common,boyce
7,0.6,2.5438002256340244,xgboost,0.7810176047317936,0.7178031164724169,0.3916248284201308,0.6359290839243339
7,0.6,2.5438002256340244,randomforest,0.7744555463145686,0.6992518312314999,0.39206606988752685,0.5749735110285036
7,0.7,2.5805889970720366,maxent,0.7537331292906075,0.6407965686574537,0.30430428053707353,0.6077609800131051
7,0.7,2.5805889970720366,xgboost,0.8005138499136695,0.6909213107491154,0.34666245256032435,0.49004094457786496
7,0.7,2.5805889970720366,randomforest,0.783111271846162,0.6826885031232829,0.36689127572201097,0.4863333129166413
7,0.8,2.6851883648802133,maxent,0.7775732242385153,0.6377749041170755,0.3024935504136797,0.5549393621228176
7,0.8,2.6851883648802133,xgboost,0.8125528549687486,0.6762234657393715,0.3230014547347036,0.47919955871451736
7,0.8,2.6851883648802133,randomforest,0.809925898350266,0.671854305611003,0.3512817973551547,0.505550640429975
7,0.9,2.736019486428135,maxent,0.7964309017942732,0.615536674310516,0.27017129063889417,0.29447295629633896
7,0.9,2.736019486428135,xgboost,0.8362060823472245,0.6620516445302492,0.3212025071535403,0.2926725870398951
7,0.9,2.736019486428135,randomforest,0.8353395762675253,0.6642731833001847,0.3269412970789,0.5018537979499303
7,1.0,2.8176878933391234,maxent,0.8194945492067159,0.569278952850452,0.19910574817862123,-0.06631750913809738
7,1.0,2.8176878933391234,xgboost,0.8762125112332783,0.63283185497033,0.27408535582850035,0.34084824193523183
7,1.0,2.8176878933391234,randomforest,0.8554473388090653,0.6439365684551861,0.2837057569581975,0.44727348556097635
8,0.0,2.0968145824018487,maxent,0.661598549849363,0.646877805235882,0.31598731409387854,0.5289926814054537
8,0.0,2.0968145824018487,xgboost,0.7000118683141245,0.6944221580651251,0.40578691757460783,0.20039497867453027
8,0.0,2.0968145824018487,randomforest,0.6959050554145307,0.6969309971944468,0.386235893888601,0.494808479060773
8,0.1,2.1798371130258967,maxent,0.6772800570811703,0.6614635765095807,0.37648383719036826,0.5952226747051033
8,0.1,2.1798371130258967,xgboost,0.7278995211133784,0.7145712768580301,0.41305790711872703,0.5595224205141716
8,0.1,2.1798371130258967,randomforest,0.708196057571185,0.7081697769094648,0.39364107629515604,0.559027806647118
8,0.2,2.2459981894460648,maxent,0.675950923727433,0.6564884338348688,0.35010504520905456,0.627923356349454
8,0.2,2.2459981894460648,xgboost,0.7326323970500306,0.7105526277467916,0.40968017962652914,0.5000876446609636
8,0.2,2.2459981894460648,randomforest,0.7209305666095185,0.6978088598294576,0.40097782485809946,0.4404705716447482
8,0.3,2.361494362179366,maxent,0.7071278096104101,0.6528918201428812,0.3377334230848466,0.6756157037984326
8,0.3,2.361494362179366,xgboost,0.7309910310349569,0.7047058626101352,0.37411665680871764,0.5229405192946196
8,0.3,2.361494362179366,randomforest,0.735584912742952,0.702300405999978,0.3990661525374074,0.5943757786739112
8,0.4,2.3961879598998,maxent,0.7139688034920141,0.6633947603703916,0.335964898312427,0.7336158242592127
8,0.4,2.3961879598998,xgboost,0.737983150864349,0.694806834065081,0.38156728508659504,0.5248748403344555
8,0.4,2.3961879598998,randomforest,0.7269934034158634,0.6999315502227155,0.41792372159396096,0.6097843455533437
8,0.5,2.45965459910309,maxent,0.7459976136662474,0.6549154334673446,0.3388568391608446,0.6615566242555732
8,0.5,2.45965459910309,xgboost,0.7848342555167263,0.7065385963895542,0.39101819153307565,0.6000294194728324
8,0.5,2.45965459910309,randomforest,0.768041902426104,0.6921572923209687,0.40450229794650044,0.5339927051057318
8,0.6,2.5298196154555557,maxent,0.73430580253149,0.637370602579497,0.3048635973370601,0.6157160976865299
8,0.6,2.5298196154555557,xgboost,0.7639151506945043,0.6760649261381563,0.34090643901233425,0.6040491591320638
8,0.6,2.5298196154555557,randomforest,0.7517030453083668,0.6622463418848488,0.3529870806804846,0.4997635866126501
8,0.7,2.610760427333518,maxent,0.76165186858787,0.6276853171962327,0.2955058385588321,0.5282301702137207
8,0.7,2.610760427333518,xgboost,0.7997270130463485,0.6735193740527907,0.32083414471217553,0.4102810121831541
8,0.7,2.610760427333518,randomforest,0.79862202283729,0.6736917929047525,0.3616436110140768,0.5872770476083986
8,0.8,2.6536458958008344,maxent,0.7706537401078554,0.6094183201439919,0.2745847588739637,0.5036730800602317
8,0.8,2.6536458958008344,xgboost,0.8068896899991028,0.6471703311581903,0.2955148192554239,0.3681032568208689
8,0.8,2.6536458958008344,randomforest,0.8004223013283374,0.6525166067556138,0.333392032156299,0.4114410286605101
8,0.9,2.746177375431819,maxent,0.7999475435451772,0.5942476693533186,0.2619634618063233,0.4068547611389759
8,0.9,2.746177375431819,xgboost,0.8497873244111117,0.6380924852530139,0.29149919521186024,0.3403797554709726
8,0.9,2.746177375431819,randomforest,0.8378632556180788,0.650925478179136,0.32157606544607314,0.533953746836693
8,1.0,2.8093746062929355,maxent,0.8139868214145938,0.5438788155658525,0.15504211421966335,-0.08562962718475171
8,1.0,2.8093746062929355,xgboost,0.8763294717200756,0.6105852684989649,0.2582020576146967,0.17632624091805837
8,1.0,2.8093746062929355,randomforest,0.8489222950317892,0.626377510135856,0.2841494548609231,0.48193540077879743
9,0.0,2.120916252039477,maxent,0.6880115636352853,0.6565102748769372,0.34138268351000123,0.5927989740252915
9,0.0,2.120916252039477,xgboost,0.7348966603112725,0.7215893741904942,0.43921715965896124,0.5723979324997107
9,0.0,2.120916252039477,randomforest,0.7111623557272557,0.7020018151853751,0.38670144737456075,0.4760926811432851
9,0.1,2.156822859421535,maxent,0.6837373210790174,0.6556104607801492,0.3310563141973863,0.6222023322830824
9,0.1,2.156822859421535,xgboost,0.745264535464052,0.7266161773213256,0.4528710352018967,0.4160607199598932
9,0.1,2.156822859421535,randomforest,0.7106293010789446,0.6996716223929392,0.39580819505150666,0.5293050786183336
9,0.2,2.234805776296513,maxent,0.6955724033871558,0.6661606182495474,0.3545301433877307,0.6230444854816228
9,0.2,2.234805776296513,xgboost,0.719737399854582,0.704334993846929,0.4125995528364893,0.4013875835122961
9,0.2,2.234805776296513,randomforest,0.720361253128607,0.7033680535410282,0.4117176991666467,0.427795498858574
9,0.3,2.3218285000802266,maxent,0.7047113925376425,0.6516103875477954,0.33925259338851166,0.6596392442686778
9,0.3,2.3218285000802266,xgboost,0.7609597722809427,0.7220910025987051,0.4167985712189653,0.4667509991459807
9,0.3,2.3218285000802266,randomforest,0.7440565342713221,0.7127033935393877,0.4036796967038493,0.5393422875810718
9,0.4,2.40737324615275,maxent,0.7132329133741511,0.6555298261166461,0.31794170801401866,0.6290989248450529
9,0.4,2.40737324615275,xgboost,0.7351292612191319,0.695829047599829,0.38909619435639664,0.49933259583747336
9,0.4,2.40737324615275,randomforest,0.7483294396794048,0.7035362754147527,0.3923561063795208,0.5199243906459967
9,0.5,2.459675056710149,maxent,0.7375615266360539,0.6553624785634702,0.3191867023001108,0.7087794768646228
9,0.5,2.459675056710149,xgboost,0.7708857476387919,0.703799923887394,0.3854152984701876,0.5919992855244784
9,0.5,2.459675056710149,randomforest,0.7762905595261985,0.6988550515699639,0.3961516597170146,0.5337952690955083
9,0.6,2.560151351058122,maxent,0.7406400551960866,0.6418101479383825,0.3037880772799696,0.6644722048822257
9,0.6,2.560151351058122,xgboost,0.761546106725677,0.6731923286456073,0.3119456456388451,0.5066860910967435
9,0.6,2.560151351058122,randomforest,0.7661981264693055,0.680044761024166,0.35667124703561137,0.5671618707048536
9,0.7,2.562889319507941,maxent,0.760401052955706,0.6376685836993914,0.2966839362142641,0.509212336103579
9,0.7,2.562889319507941,xgboost,0.7997535457477728,0.6776088760033079,0.36303764857755166,0.38897775006768615
9,0.7,2.562889319507941,randomforest,0.7935388645537351,0.6741295414811252,0.3432899231559654,0.4870950457284078
9,0.8,2.6759729317904672,maxent,0.7824972960634297,0.6132384470204768,0.25822455476066775,0.4635556769648293
9,0.8,2.6759729317904672,xgboost,0.8154613934708717,0.6525057826877593,0.28377321498064345,0.36546775328119907
9,0.8,2.6759729317904672,randomforest,0.821893059407207,0.6552473948352707,0.3091860800908804,0.4693768155332779
9,0.9,2.735196049635385,maxent,0.8050166504384458,0.609051766063825,0.25100791889199653,0.4175028645803578
9,0.9,2.735196049635385,xgboost,0.8450536875893706,0.6462404692192407,0.3142363238483459,0.30200396088905174
9,0.9,2.735196049635385,randomforest,0.8318834748542301,0.6434936316893615,0.30022510527384283,0.4471504637851756
9,1.0,2.8115221462782163,maxent,0.8146107376669022,0.544333347390521,0.16399058496449112,-0.07762001631121203
9,1.0,2.8115221462782163,xgboost,0.8678183288270056,0.6146044350133819,0.24529120779270533,0.11926220896200608
9,1.0,2.8115221462782163,randomforest,0.8450160337753043,0.6233553932436429,0.2736412642744642,0.34603951236271346
10,0.0,2.10668849087815,maxent,0.6954318759316893,0.6469233704060647,0.30859013768734433,0.5776962861945996
10,0.0,2.10668849087815,xgboost,0.7365912597998936,0.7089761081616741,0.4192006039990348,0.37858774017256674
10,0.0,2.10668849087815,randomforest,0.7186165727485971,0.698829569316401,0.39266036364873197,0.37658324976856283
10,0.1,2.189799646170696,maxent,0.7028257266444438,0.6558555692000864,0.33755678911857206,0.6632212313006913
10,0.1,2.189799646170696,xgboost,0.7139568055046537,0.7072953903743465,0.41681109950454276,0.4929526268917992
10,0.1,2.189799646170696,randomforest,0.7094820684909824,0.6965334274760284,0.36738124421421126,0.545747668860481
10,0.2,2.2789702159201886,maxent,0.6814815260564456,0.6395152639319128,0.31876633477901156,0.6229486531731508
10,0.2,2.2789702159201886,xgboost,0.7438583196271881,0.7197912093375846,0.4284717882415666,0.6326661376918157
10,0.2,2.2789702159201886,randomforest,0.720310581729561,0.7054382969966124,0.4023692170270608,0.4842211939579946
10,0.3,2.2851238809537113,maxent,0.6959463022323504,0.6376274770740844,0.32412217216510875,0.5176074028635258
10,0.3,2.2851238809537113,xgboost,0.7305944420020849,0.6975373146262906,0.37280276556988495,0.6050215185742785
10,0.3,2.2851238809537113,randomforest,0.735844849936022,0.6981724541710765,0.4087626096790767,0.4825795917427625
10,0.4,2.3996356269154004,maxent,0.7150509551659748,0.6425749552309828,0.3228398371743951,0.593619211608732
10,0.4,2.3996356269154004,xgboost,0.7477219699078471,0.6934006041745407,0.3581806474368976,0.4994383498077825
10,0.4,2.3996356269154004,randomforest,0.7494337973706245,0.6981757925134369,0.4140045819196323,0.5345107035894083
10,0.5,2.451897748664394,maxent,0.7311745443404767,0.6392150533577443,0.3173954183966389,0.597509705372784
10,0.5,2.451897748664394,xgboost,0.7554401592871862,0.6921300452926133,0.37429192940536005,0.5852379885137989
10,0.5,2.451897748664394,randomforest,0.7644092652884843,0.6912460666074669,0.3917069524717028,0.49593201419970684
10,0.6,2.5037636034707575,maxent,0.7424513953579289,0.628473336638161,0.30970195733597955,0.5501373656803984
10,0.6,2.5037636034707575,xgboost,0.7677276499437973,0.6753192844578936,0.32899994369712676,0.4775943869861269
10,0.6,2.5037636034707575,randomforest,0.7718818784535418,0.6755518956016706,0.3905747864817963,0.44549753240120904
10,0.7,2.6124612127454583,maxent,0.7763765888798992,0.6491407043328373,0.3187417480487295,0.5927762434590831
10,0.7,2.6124612127454583,xgboost,0.7816181287594838,0.680298387495825,0.35534434664196096,0.5585684400340598
10,0.7,2.6124612127454583,randomforest,0.7862903994579146,0.6698945238458245,0.34875455736757244,0.5269922800190474
10,0.8,2.6749336139459285,maxent,0.7821750477543992,0.6171569884134319,0.27324623300881645,0.45882021141526713
10,0.8,2.6749336139459285,xgboost,0.8148239811539886,0.6654530417890248,0.31977762452437536,0.5396334499737242
10,0.8,2.6749336139459285,randomforest,0.813087427025477,0.6628697423072861,0.34146484302467367,0.5898303567000187
10,0.9,2.726207825633199,maxent,0.7975952885714138,0.611871858192995,0.26467723086580586,0.2993865005485133
10,0.9,2.726207825633199,xgboost,0.8300722713462662,0.6538699147811584,0.28565997344059924,0.4635601830572515
10,0.9,2.726207825633199,randomforest,0.8211121136353714,0.6425457315704108,0.3119754535495607,0.4470075695977485
10,1.0,2.835873370904084,maxent,0.8098882205043232,0.5430686242587168,0.16990307918625575,-0.12690216164984647
10,1.0,2.835873370904084,xgboost,0.8756621566406517,0.6196840011278915,0.2711173805790054,0.2434418084578381
10,1.0,2.835873370904084,randomforest,0.8598034486485426,0.6286056222574105,0.28361969835708417,0.3912985965427351
11,0.0,2.1128954833886655,maxent,0.6697050269872162,0.650450885822101,0.31401090162286344,0.6379014979012879
11,0.0,2.1128954833886655,xgboost,0.724671235827403,0.7118129603403114,0.40704749813700036,0.5804071384165198
11,0.0,2.1128954833886655,randomforest,0.7153513561475527,0.7005320835288558,0.37622513330100915,0.5304826183733982
11,0.1,2.16623615914267,maxent,0.68409811957833,0.651355810547656,0.32104262531274497,0.6378009589021991
11,0.1,2.16623615914267,xgboost,0.7342812292821914,0.7163233329727146,0.436418340189641,0.404561689941934
11,0.1,2.16623615914267,randomforest,0.7072072553106706,0.693522729545051,0.38980141206042224,0.4158559583626745
11,0.2,2.2470884952563046,maxent,0.6876693012642112,0.6535739807779197,0.32315158707038627,0.6480692812551807
11,0.2,2.2470884952563046,xgboost,0.7133809462861256,0.7029467184060321,0.3909453031550531,0.49302350149832996
11,0.2,2.2470884952563046,randomforest,0.712170019109388,0.6896254090145847,0.389141037594727,0.4685642084810248
11,0.3,2.3353354396716184,maxent,0.716666859718937,0.653976347166181,0.31914065316108825,0.6400847120263431
11,0.3,2.3353354396716184,xgboost,0.7716251470328991,0.7159580157721124,0.424389037660474,0.4572586247290637
11,0.3,2.3353354396716184,randomforest,0.752730351538317,0.7018461136701124,0.3963210547503221,0.45862560944582037
11,0.4,2.416486920909052,maxent,0.7363898682173924,0.6620900195755568,0.3459686192500587,0.5146667788439665
11,0.4,2.416486920909052,xgboost,0.786170314193052,0.717085369657628,0.43250477898416123,0.564690993044204
11,0.4,2.416486920909052,randomforest,0.7621979940989742,0.6984998176822675,0.4163814213913083,0.44604245510799484
11,0.5,2.4611516038523615,maxent,0.7117387712316349,0.6415303431360446,0.3028283121715537,0.6159222484480158
11,0.5,2.4611516038523615,xgboost,0.7341176084829548,0.6714165114767628,0.34318201600127973,0.4539425724114435
11,0.5,2.4611516038523615,randomforest,0.7370572992238623,0.6708862264015311,0.35310490357782376,0.5687225228499875
11,0.6,2.5082966958281285,maxent,0.742090603450265,0.6490466067743048,0.31918737114263535,0.6540626758713859
11,0.6,2.5082966958281285,xgboost,0.7799498633195041,0.7044243967529719,0.3899985143224109,0.5610676967671456
11,0.6,2.5082966958281285,randomforest,0.7665292749243153,0.6787222617724191,0.35962922159072275,0.550568891577887
11,0.7,2.5793941062378365,maxent,0.7447784946130259,0.6372399512357607,0.30758249043388536,0.4825515001114106
11,0.7,2.5793941062378365,xgboost,0.769368256026843,0.6596316034863192,0.3225119786324979,0.589776816871914
11,0.7,2.5793941062378365,randomforest,0.7765247803227927,0.6611832572470779,0.3517277602931328,0.5286372762671766
11,0.8,2.6914778838848084,maxent,0.762969833557476,0.6155232920560655,0.26797815900726174,0.4709434800017922
11,0.8,2.6914778838848084,xgboost,0.8032953016248638,0.663235642998744,0.32148921957616006,0.484233997985237
11,0.8,2.6914778838848084,randomforest,0.7917448976366039,0.6547705139604855,0.3333384430177396,0.5205535153237717
11,0.9,2.756186377522014,maxent,0.7989084658517391,0.6061351544613484,0.25059299288421377,0.38626583959245997
11,0.9,2.756186377522014,xgboost,0.8337205229731582,0.6452087570319213,0.2840440505367464,0.3234722153027526
11,0.9,2.756186377522014,randomforest,0.8296310352300844,0.6433545859618032,0.29216909876719416,0.41912426698662647
11,1.0,2.813450631113669,maxent,0.8163689855060772,0.5446860025349756,0.17219844695935121,-0.09687687945128187
11,1.0,2.813450631113669,xgboost,0.8761662284878128,0.6174302017556903,0.2786014942176339,0.1508972453151198
11,1.0,2.813450631113669,randomforest,0.851608184117746,0.630583179670574,0.28838249845509323,0.4254821770829575
12,0.0,2.1064101497231214,maxent,0.6884805222186394,0.6683735005253629,0.3465714091760838,0.644388153663014
12,0.0,2.1064101497231214,xgboost,0.7141708208265114,0.7107954701484364,0.40847740921441106,0.5787551736916848
12,0.0,2.1064101497231214,randomforest,0.7137158231392514,0.7083009336603745,0.40456865723250185,0.4842192777008657
12,0.1,2.176170243680078,maxent,0.6896379386736442,0.6579023730484159,0.36878607692357834,0.564467668572976
12,0.1,2.176170243680078,xgboost,0.7109418752774621,0.6995412784706836,0.3908066844951856,0.532897571757571
12,0.1,2.176170243680078,randomforest,0.7256832511191206,0.7086461272017466,0.40466644130307045,0.4974632083924635
12,0.2,2.224919438185869,maxent,0.6956796496251081,0.6672567505572639,0.35551955449473444,0.5826984516452047
12,0.2,2.224919438185869,xgboost,0.7473225799962592,0.7162994118325328,0.4099236503917165,0.5643826281673145
12,0.2,2.224919438185869,randomforest,0.7257941367447269,0.7106972950254619,0.4021169545754284,0.49813543875567723
12,0.3,2.3119253106461106,maxent,0.702219781133347,0.654952005340557,0.3592373505198144,0.6542166278141688
12,0.3,2.3119253106461106,xgboost,0.7618458764651039,0.7118230520767612,0.4043554753748603,0.6272079027439376
12,0.3,2.3119253106461106,randomforest,0.7458728538927022,0.7047298195668608,0.3988977134980308,0.5412771645299153
12,0.4,2.3938778788351476,maxent,0.7148413716573307,0.6520285845718539,0.3246911045027226,0.7332948868355426
12,0.4,2.3938778788351476,xgboost,0.7476622352785902,0.7037381479592957,0.40271575472215293,0.6214973667702748
12,0.4,2.3938778788351476,randomforest,0.7391976176750087,0.6965620507964164,0.41452772439881047,0.5476416539143951
12,0.5,2.4676373200176105,maxent,0.7137010107763737,0.6388235599884625,0.32558507059078373,0.6459527883132886
12,0.5,2.4676373200176105,xgboost,0.7347185027863891,0.6749092250415141,0.3339811750380274,0.5527687373021257
12,0.5,2.4676373200176105,randomforest,0.7549341308865595,0.6860019153920607,0.3810147081669649,0.3790582993189068
12,0.6,2.5471060194587807,maxent,0.7278597679090708,0.6421674509646739,0.33403536438460885,0.6013805376387313
12,0.6,2.5471060194587807,xgboost,0.7685135767571821,0.6900724503486384,0.3833019692211476,0.626686505562049
12,0.6,2.5471060194587807,randomforest,0.7708388657755838,0.6876222771224368,0.3738871975916232,0.5595998252426064
12,0.7,2.5801179685988607,maxent,0.7552319574211867,0.6446791179483826,0.33498479593642877,0.6016585318668024
12,0.7,2.5801179685988607,xgboost,0.7979971450496341,0.6891108670970872,0.3618179363323679,0.4762335823260826
12,0.7,2.5801179685988607,randomforest,0.7919266013455533,0.6810135273248671,0.35758170353637936,0.5523919716442808
12,0.8,2.673596701447008,maxent,0.769550780849818,0.6136679020089364,0.2647571527171128,0.5443585001123202
12,0.8,2.673596701447008,xgboost,0.8013664941396692,0.6583108064227348,0.32847185140333784,0.5134001844922149
12,0.8,2.673596701447008,randomforest,0.8061620046052285,0.6585450562280222,0.3148708297471958,0.6160467053557134
12,0.9,2.7344230490930075,maxent,0.7919944417656837,0.6051395996632914,0.2505738580123967,0.4749394405289717
12,0.9,2.7344230490930075,xgboost,0.8363514316805929,0.6544548873912673,0.29118256847936763,0.36677514723294474
12,0.9,2.7344230490930075,randomforest,0.8144131629757185,0.6403485000157751,0.29916492939068795,0.5150700468994822
12,1.0,2.7763394364196836,maxent,0.807592399326637,0.5379461404300627,0.15628745671851768,-0.06964521589238937
12,1.0,2.7763394364196836,xgboost,0.870356476106678,0.6140964518106371,0.2678233658461434,0.20340697108525765
12,1.0,2.7763394364196836,randomforest,0.8598449830468322,0.6335315716262542,0.28859682268101733,0.46960155707273926
13,0.0,2.085198497162048,maxent,0.7012941775812157,0.6766889218300295,0.3720761123407733,0.5235685679317024
13,0.0,2.085198497162048,xgboost,0.7579381414773081,0.7472307376494792,0.4806774790802984,0.45039371311166454
13,0.0,2.085198497162048,randomforest,0.7225891057500812,0.7230584416629785,0.4243122081910659,0.6131610648457881
13,0.1,2.174717230481741,maxent,0.6831928678563358,0.6646117653050249,0.34189591152229204,0.6072065486544925
13,0.1,2.174717230481741,xgboost,0.7141081865531775,0.7148692496520554,0.39071958868185364,0.5853378127640085
13,0.1,2.174717230481741,randomforest,0.7050527957334094,0.7130630968423033,0.4012332392669788,0.6237829728600165
13,0.2,2.286485358976105,maxent,0.6981023735618195,0.6721013765837812,0.3523474062615056,0.6630504217744669
13,0.2,2.286485358976105,xgboost,0.709735395968844,0.7186529407792756,0.42341055172566905,0.4882900971706259
13,0.2,2.286485358976105,randomforest,0.7195361884651733,0.7154131775054171,0.4003054879185511,0.6656830506957202
13,0.3,2.3037841285909724,maxent,0.6944343829423019,0.6673564754422177,0.34654646159433045,0.6336017526118152
13,0.3,2.3037841285909724,xgboost,0.7434701554580976,0.7242268587893885,0.40053045023245265,0.5826842669472856
13,0.3,2.3037841285909724,randomforest,0.7219423102373631,0.708616672802796,0.41937888068597423,0.5620106590560636
13,0.4,2.3952399642699365,maxent,0.723890002835631,0.6563836431334447,0.33402003122263524,0.6108117548590346
13,0.4,2.3952399642699365,xgboost,0.7563853796379466,0.7218047690269994,0.42160742401062984,0.6056438417928375
13,0.4,2.3952399642699365,randomforest,0.753158725804634,0.7198287294165797,0.4288757013918163,0.6393307705207507
13,0.5,2.4590084559956713,maxent,0.7305180447582309,0.6537810040930069,0.32902871577686454,0.6471734750946854
13,0.5,2.4590084559956713,xgboost,0.7673339941661986,0.7102757390234204,0.40138445776963183,0.5821657314694155
13,0.5,2.4590084559956713,randomforest,0.7620973557411121,0.7060580455369014,0.41571308428936293,0.5603325140133102
13,0.6,2.540209481992712,maxent,0.7469176157202508,0.6487677838810095,0.3045094836527857,0.6097987970007657
13,0.6,2.540209481992712,xgboost,0.7997558530148864,0.7142273204830503,0.3931415602329655,0.6314811937454374
13,0.6,2.540209481992712,randomforest,0.7816968405645263,0.6984361039284568,0.3940365376008198,0.5761314085594404
13,0.7,2.5994097804876692,maxent,0.7557227666135916,0.6426665559633536,0.31686928076596843,0.5124106692332598
13,0.7,2.5994097804876692,xgboost,0.7818808023085887,0.6673719355964579,0.3247838233406174,0.5510285642632116
13,0.7,2.5994097804876692,randomforest,0.7813257676605598,0.6760748789892543,0.34059372606724436,0.5876619809430934
13,0.8,2.680433131068134,maxent,0.7760354413340425,0.6383040268482378,0.31122770726056687,0.5054257279268869
13,0.8,2.680433131068134,xgboost,0.8099057817367402,0.672710308861413,0.325710340056771,0.4667845971367407
13,0.8,2.680433131068134,randomforest,0.8063169762687764,0.6717978898242348,0.3521683662998666,0.5069954661870366
13,0.9,2.7284603769093017,maxent,0.7977890770545532,0.6238800028425306,0.2749685862423445,0.522670865926526
13,0.9,2.7284603769093017,xgboost,0.8298417182929612,0.6532898488439047,0.301953048182302,0.40108225118720986
13,0.9,2.7284603769093017,randomforest,0.8274946146003067,0.663512465018642,0.3284178974959679,0.508624757293586
13,1.0,2.795076018582587,maxent,0.8087739791753815,0.5617140679874245,0.19756705437815797,-0.13623933197981025
13,1.0,2.795076018582587,xgboost,0.8707881665094044,0.6239905868749211,0.2733344347556791,0.14115503743071023
13,1.0,2.795076018582587,randomforest,0.850469740460268,0.6439006150625136,0.3100574291732574,0.44989170225247965
14,0.0,2.0786551849630355,maxent,0.668219951368444,0.6550975429892422,0.3359059417355002,0.5107815384500928
14,0.0,2.0786551849630355,xgboost,0.7135415156096359,0.7097981681983596,0.40772808785871745,0.42879975963773226
14,0.0,2.0786551849630355,randomforest,0.7197838738911413,0.6949445860162408,0.3765363975135726,0.5456287287054542
14,0.1,2.1684488671514845,maxent,0.6757667928264576,0.6599816412009899,0.35969273445505573,0.6451900129499388
14,0.1,2.1684488671514845,xgboost,0.7164292156784469,0.7019496959850083,0.4141615837745734,0.4261164907939678
14,0.1,2.1684488671514845,randomforest,0.7119235137725186,0.6956819721066271,0.39258541693512183,0.3984270480607597
14,0.2,2.2430692634787075,maxent,0.693539332192664,0.6789042998531123,0.3796888322795304,0.6102639262565177
14,0.2,2.2430692634787075,xgboost,0.7523690994054893,0.7249705053033961,0.4407051366917706,0.5598061809987935
14,0.2,2.2430692634787075,randomforest,0.7298131876960992,0.7054806625066767,0.39054536567253817,0.5426298233863054
14,0.3,2.3291683883637813,maxent,0.73405945737554,0.6764742766149572,0.34809341321916476,0.6993793963980827
14,0.3,2.3291683883637813,xgboost,0.7569495373473949,0.7129217226701782,0.42921011158829375,0.46390084125245395
14,0.3,2.3291683883637813,randomforest,0.7418770507026531,0.6901372816118341,0.37734742503183566,0.5630934103636747
14,0.4,2.408961035949745,maxent,0.7183674915721779,0.6598903345672974,0.34566524740676663,0.652043462281711
14,0.4,2.408961035949745,xgboost,0.756411658171676,0.6912315604161149,0.3580088159317196,0.46048762798814347
14,0.4,2.408961035949745,randomforest,0.7551052169886976,0.6878608685582623,0.38710897830783597,0.35770132701762875
14,0.5,2.4311147268097115,maxent,0.7368799981537804,0.6699176332115139,0.34810862519385993,0.6898714665720921
14,0.5,2.4311147268097115,xgboost,0.756202061075024,0.6981292685153135,0.3752171191756168,0.5233945569791215
14,0.5,2.4311147268097115,randomforest,0.7501407035413934,0.6904175500314131,0.3932807478407698,0.4323074576007194
14,0.6,2.5457092628252096,maxent,0.7407087013356554,0.6459939812899816,0.31549843075711353,0.674158253678589
14,0.6,2.5457092628252096,xgboost,0.7758911353662578,0.6898066213940803,0.366611588521834,0.5538033656993517
14,0.6,2.5457092628252096,randomforest,0.7709617637164263,0.6833034712058538,0.3762123547880268,0.5560716332481788
14,0.7,2.591499009518593,maxent,0.746118488233747,0.6350905848949289,0.29328114026701047,0.5997127256723357
14,0.7,2.591499009518593,xgboost,0.7870953492838112,0.6650468030874696,0.32061383622863077,0.46782516187128875
14,0.7,2.591499009518593,randomforest,0.7790636976985098,0.6592773891141152,0.34337913622318567,0.5791621663301497
14,0.8,2.672378599753005,maxent,0.7836173881828307,0.622502722200015,0.26836818803885376,0.469979680675663
14,0.8,2.672378599753005,xgboost,0.8156100881698816,0.6680724209760183,0.31316756537327634,0.5068343107865418
14,0.8,2.672378599753005,randomforest,0.8110732412900944,0.6605282712877084,0.33230336057009774,0.5227577385995564
14,0.9,2.7394011856855296,maxent,0.8004876401873832,0.6253056793144649,0.2787441398230186,0.3809654821349271
14,0.9,2.7394011856855296,xgboost,0.8245615795690993,0.6457112473313794,0.28689981289170785,0.4753343702872462
14,0.9,2.7394011856855296,randomforest,0.8269141709130816,0.6431428550864448,0.30827466656410707,0.37341067227071234
14,1.0,2.8281490546115826,maxent,0.8107984231131482,0.5429934613629176,0.16215245609143744,-0.27191725767152713
14,1.0,2.8281490546115826,xgboost,0.8785839189064767,0.6124912017249937,0.2521227681945298,0.10714505697094698
14,1.0,2.8281490546115826,randomforest,0.8609212616113657,0.6313077556568817,0.3009716154002285,0.3589157699232498
15,0.0,2.1216006108312038,maxent,0.6761041701575815,0.6639320311653426,0.3318266277970304,0.49882829870605916
15,0.0,2.1216006108312038,xgboost,0.7096484744280268,0.7037489559188901,0.42327411524502095,0.5662992337938346
15,0.0,2.1216006108312038,randomforest,0.7163715781424647,0.7125007178869613,0.40704534320660224,0.5395914216340632
15,0.1,2.1729669395946396,maxent,0.690017429109987,0.6756516393808158,0.36497794533330563,0.5458799051008532
15,0.1,2.1729669395946396,xgboost,0.7281722507449365,0.7192248319885145,0.41054749087935516,0.5407502478203072
15,0.1,2.1729669395946396,randomforest,0.7247644664693176,0.7208843933358647,0.41006133872716,0.5279640201594793
15,0.2,2.2496476996423453,maxent,0.682510827929191,0.6633920117477298,0.34004022482629415,0.6721379319338908
15,0.2,2.2496476996423453,xgboost,0.7211438667012612,0.7146633584371372,0.4117588381414781,0.5791693765745786
15,0.2,2.2496476996423453,randomforest,0.7183276430174976,0.7033547255734666,0.4136439929402809,0.5931252244148731
