filename,title,lang,total_words,unique_words,ttr,guiraud,mean_word_length,hapax_ratio,hapax_count,sanskrit_phon_ratio,sanskrit_sem_ratio,sanskrit_sem_count,indigenous_count,formulaic_ratio,nf_ttr,nf_guiraud,nf_word_count,year_ce,century
DHARMA_INSIDENKTaragal.xml,The Polengan plates: Taragal Charter (802 Śaka),kaw-Latn,432,244,0.5648148148148148,11.73945547352239,5.034722222222222,0.43287037037037035,187,0.27459016393442626,0.045081967213114756,11,3,0.011574074074074073,0.5597189695550351,11.566020652050272,427,880.0,9.0
DHARMA_INSIDENKTelangII-WanagiriII.xml,"Telang II / Wanagiri II (825 Ś, 904-01-11)",unknown,158,117,0.740506329113924,9.30802022485604,5.424050632911392,0.6139240506329114,97,0.37606837606837606,0.09401709401709402,11,1,0.0379746835443038,0.7302631578947368,9.003288872757322,152,904.0,10.0
DHARMA_INSIDENKTigaRon-TluRon.xml,Charter of Tiga Ron also called Təlu Ron (822 Śaka – 900-03-30),kaw-Latn,538,310,0.5762081784386617,13.365049020336032,4.929368029739777,0.44609665427509293,240,0.3774193548387097,0.025806451612903226,8,2,0.00929368029739777,0.5722326454033771,13.211016495638404,533,900.0,9.0
DHARMA_INSIDENKTihang.xml,"Tihang charter (Sañjaya 198, 836 Śaka, 914-11-08 CE)",kaw-Latn,386,264,0.6839378238341969,13.437246201965193,5.541450777202073,0.5647668393782384,218,0.4431818181818182,0.05303030303030303,14,4,0.02072538860103627,0.6772486772486772,13.167219196765176,378,914.0,10.0
DHARMA_INSIDENKTija-HaruHaru.xml,Tija & Haru-Haru (11th c. CE?),kaw-Latn,421,185,0.43942992874109266,9.016348308328718,5.26603325415677,0.28028503562945367,118,0.2864864864864865,0.032432432432432434,6,2,0.007125890736342043,0.43779904306220097,8.95082258121469,418,1050.0,11.0
DHARMA_INSIDENKTimbananWungkal.xml,"Timbanan Wungkal (Sañjaya 196, 913-02-11)",kaw-Latn,220,194,0.8818181818181818,13.079477331786896,5.613636363636363,0.7954545454545454,175,0.4175257731958763,0.05670103092783505,11,2,0.03636363636363636,0.8773584905660378,12.77453244722808,212,913.0,10.0
DHARMA_INSIDENKTugu.xml,Tugu Boulder Inscription of Pūrṇavarman (ca. 6th c. CE),san-Latn,55,54,0.9818181818181818,7.281358514603014,7.290909090909091,0.9636363636363636,53,0.8333333333333334,0.037037037037037035,2,0,0.01818181818181818,0.9814814814814815,7.21238646486158,54,550.0,6.0
DHARMA_INSIDENKTukMas.xml,Praise of a mountain stream (mid-7th c. CE),san-Latn,21,19,0.9047619047619048,4.1461399144838555,4.523809523809524,0.8571428571428571,18,0.5263157894736842,0.0,0,0,0.0,0.9047619047619048,4.1461399144838555,21,650.0,7.0
DHARMA_INSIDENKTulangEr.xml,Tulang Er III (914-12-30),kaw-Latn,647,374,0.5780525502318392,14.703457205253052,4.734157650695518,0.4605873261205564,298,0.3983957219251337,0.053475935828877004,20,5,0.015455950540958269,0.5714285714285714,14.422205101855956,637,914.0,10.0
DHARMA_INSIDENKTulangan.xml,"Tulangan (832 Śaka, 910-08-13)",unknown,76,71,0.9342105263157895,8.144258552404942,5.026315789473684,0.868421052631579,66,0.36619718309859156,0.14084507042253522,10,0,0.07894736842105263,0.9285714285714286,7.768985960673558,70,910.0,10.0
DHARMA_INSIDENKTunahan.xml,The Polengan plates: Tunahan Charter (794 Śaka),kaw-Latn,163,114,0.6993865030674846,8.929169129862714,5.226993865030675,0.5276073619631901,86,0.2719298245614035,0.07894736842105263,9,1,0.03680981595092025,0.6878980891719745,8.619338352250319,157,872.0,9.0
DHARMA_INSIDENKUpitI.xml,Upit I (788 Śaka),kaw-Latn,20,20,1.0,4.47213595499958,4.95,1.0,20,0.35,0.15,3,0,0.15,1.0,4.123105625617661,17,866.0,9.0
DHARMA_INSIDENKWangkud.xml,Demarcation of Asam Panjang (874 CE),kaw-Latn,39,38,0.9743589743589743,6.084869844593311,4.9743589743589745,0.9487179487179487,37,0.47368421052631576,0.15789473684210525,6,2,0.1282051282051282,0.9705882352941176,5.6594533097027915,34,874.0,9.0
DHARMA_INSIDENKWatuGenuk.xml,Watu Genuk slab (8th c. CE),san-Latn,55,53,0.9636363636363636,7.146518542110366,5.072727272727272,0.9272727272727272,51,0.6037735849056604,0.03773584905660377,2,0,0.01818181818181818,0.9629629629629629,7.076303701373625,54,750.0,8.0
DHARMA_INSIDENKWatuRidang.xml,"Watu Ridang (832 Śaka, 910-03-22)",unknown,556,401,0.7212230215827338,17.00618804008342,5.420863309352518,0.6061151079136691,337,0.3940149625935162,0.04987531172069826,20,4,0.023381294964028777,0.7200736648250461,16.779416049034392,543,910.0,10.0
DHARMA_INSIDENKWayuku.xml,Wayuku (776 Śaka),kaw-Latn,26,26,1.0,5.099019513592785,5.576923076923077,1.0,26,0.5769230769230769,0.23076923076923078,6,0,0.19230769230769232,1.0,4.58257569495584,21,854.0,9.0
DHARMA_INSIDENKWintangMasI.xml,Wintang Mas I (800 Śaka),kaw-Latn,271,187,0.6900369003690037,11.359441023615716,5.306273062730627,0.5535055350553506,150,0.48663101604278075,0.0481283422459893,9,3,0.02214022140221402,0.6867924528301886,11.180171126377912,265,878.0,9.0
DHARMA_INSIDENKWintangMasII.xml,"Wintang Mas II (841 Śaka, 919-10-12)",kaw-Latn,248,152,0.6129032258064516,9.652009652014478,5.112903225806452,0.45161290322580644,112,0.39473684210526316,0.09210526315789473,14,1,0.028225806451612902,0.6058091286307054,9.40468674545213,241,919.0,10.0
DHARMA_INSIDENKWukiran.xml,"Stela of Pereng, also known as Wukiran inscription (784 Śaka, 863-1-25 CE)",kaw-Latn,176,157,0.8920454545454546,11.834320274677223,5.409090909090909,0.8295454545454546,146,0.5414012738853503,0.07643312101910828,12,4,0.03977272727272727,0.8875739644970414,11.538461538461538,169,863.0,9.0
DHARMA_INSIDENKWuruTunggal.xml,Wuru Tunggal (833 Śaka),kaw-Latn,101,72,0.7128712871287128,7.164267769511922,4.524752475247524,0.5841584158415841,59,0.3055555555555556,0.05555555555555555,4,0,0.0297029702970297,0.7040816326530612,6.970052557410254,98,911.0,10.0
DHARMA_INSIDENKdevadravya.xml,Inventory of a Śaiva temple at Dieng (9th c. CE),omy-Latn,80,63,0.7875,7.043614129124337,4.2375,0.6875,55,0.2698412698412698,0.0,0,1,0.0,0.7875,7.043614129124337,80,850.0,9.0
