lat,lon,burial_all_cm,burial_classical_cm,burial_pre_inscription_cm,nearest_volcano,dist_nearest_km
-8.8,110.5,3.8,0.0,0.0,Kelud,221.2
-8.8,110.55,4.3,0.0,0.0,Kelud,216.2
-8.8,110.6,4.8,0.0,0.0,Kelud,211.3
-8.8,110.65,5.4,0.0,0.0,Kelud,206.5
-8.8,110.7,6.0,0.0,0.0,Kelud,201.6
-8.8,110.75,6.7,0.0,0.0,Kelud,196.8
-8.8,110.8,7.5,0.0,0.0,Kelud,192.0
-8.8,110.85,8.4,0.0,0.0,Kelud,187.3
-8.8,110.9,9.4,0.0,0.0,Kelud,182.6
-8.8,110.95,10.5,0.0,0.0,Kelud,178.0
-8.8,111.0,11.7,0.0,0.0,Kelud,173.4
-8.8,111.05,13.0,0.0,0.0,Kelud,168.9
-8.8,111.1,14.5,0.0,0.0,Kelud,164.4
-8.8,111.15,16.1,0.0,0.0,Kelud,160.0
-8.8,111.2,17.9,0.0,0.0,Kelud,155.6
-8.8,111.25,19.9,0.0,0.0,Kelud,151.3
-8.8,111.3,22.0,0.0,0.0,Kelud,147.2
-8.8,111.35,24.4,0.0,0.0,Kelud,143.1
-8.8,111.4,27.0,0.0,0.0,Kelud,139.1
-8.8,111.45,29.7,0.0,0.0,Kelud,135.2
-8.8,111.5,32.7,0.0,0.0,Kelud,131.4
-8.8,111.55,36.0,0.0,0.0,Kelud,127.7
-8.8,111.6,39.4,0.0,0.0,Kelud,124.2
-8.8,111.65,43.0,0.0,0.0,Kelud,120.8
-8.8,111.7,46.8,0.0,0.0,Kelud,117.6
-8.8,111.75,50.7,0.0,0.0,Kelud,114.6
-8.8,111.8,54.7,0.0,0.0,Kelud,111.7
-8.8,111.85,58.7,0.0,0.0,Kelud,109.1
-8.8,111.9,62.8,0.0,0.0,Kelud,106.6
-8.8,111.95,66.7,0.0,0.0,Kelud,104.4
-8.8,112.0,70.5,0.0,0.0,Kelud,102.5
-8.8,112.05,74.2,0.1,0.0,Kelud,100.8
-8.8,112.1,77.4,0.1,0.0,Kelud,99.4
-8.8,112.15,80.1,0.2,0.0,Kelud,98.3
-8.8,112.2,82.4,0.2,0.0,Kelud,97.5
-8.8,112.25,84.1,0.2,0.0,Kelud,96.9
-8.8,112.3,85.3,0.2,0.0,Kelud,96.7
-8.8,112.35,85.8,0.2,0.0,Kelud,96.8
-8.8,112.4,85.7,0.2,0.0,Semeru,96.0
-8.8,112.45,85.1,0.2,0.0,Semeru,92.8
-8.8,112.5,83.9,0.1,0.0,Semeru,89.9
-8.8,112.55,82.2,0.1,0.0,Semeru,87.1
-8.8,112.6,80.1,0.1,0.0,Semeru,84.7
-8.8,112.65,77.5,0.0,0.0,Semeru,82.6
-8.8,112.7,74.7,0.0,0.0,Semeru,80.7
-8.8,112.75,71.7,0.0,0.0,Semeru,79.2
-8.8,112.8,68.4,0.0,0.0,Semeru,78.1
-8.8,112.85,65.0,0.0,0.0,Semeru,77.4
-8.8,112.9,61.4,0.0,0.0,Semeru,77.0
-8.8,112.95,57.6,0.0,0.0,Semeru,77.0
-8.8,113.0,53.8,0.0,0.0,Semeru,77.4
-8.8,113.05,50.0,0.0,0.0,Semeru,78.2
-8.8,113.1,46.2,0.0,0.0,Semeru,79.4
-8.8,113.15,42.4,0.0,0.0,Semeru,80.9
-8.8,113.2,38.7,0.0,0.0,Semeru,82.8
-8.8,113.25,35.2,0.0,0.0,Semeru,85.0
-8.8,113.3,31.8,0.0,0.0,Semeru,87.5
-8.8,113.35,28.6,0.0,0.0,Semeru,90.2
-8.8,113.4,25.7,0.0,0.0,Lamongan,91.7
-8.8,113.45,23.0,0.0,0.0,Lamongan,92.3
-8.8,113.5,20.5,0.0,0.0,Lamongan,93.1
-8.8,113.55,18.2,0.0,0.0,Raung,92.5
-8.8,113.6,16.2,0.0,0.0,Raung,89.4
-8.8,113.65,14.3,0.0,0.0,Raung,86.6
-8.8,113.7,12.7,0.0,0.0,Raung,84.0
-8.8,113.75,11.2,0.0,0.0,Raung,81.6
-8.8,113.8,9.9,0.0,0.0,Raung,79.6
-8.8,113.85,8.8,0.0,0.0,Raung,78.0
-8.8,113.9,7.7,0.0,0.0,Raung,76.7
-8.8,113.95,6.8,0.0,0.0,Raung,75.7
-8.8,114.0,6.0,0.0,0.0,Raung,75.2
-8.8,114.05,5.3,0.0,0.0,Raung,75.1
-8.8,114.1,4.7,0.0,0.0,Raung,75.3
-8.8,114.15,4.1,0.0,0.0,Raung,76.0
-8.8,114.2,3.6,0.0,0.0,Raung,77.0
-8.8,114.25,3.2,0.0,0.0,Raung,78.5
-8.8,114.3,2.8,0.0,0.0,Raung,80.2
-8.8,114.35,2.5,0.0,0.0,Raung,82.3
-8.8,114.4,2.2,0.0,0.0,Ijen,84.3
-8.8,114.45,1.9,0.0,0.0,Ijen,85.6
-8.8,114.5,1.7,0.0,0.0,Ijen,87.3
-8.8,114.55,1.5,0.0,0.0,Ijen,89.2
-8.8,114.6,1.3,0.0,0.0,Ijen,91.4
-8.8,114.65,1.2,0.0,0.0,Ijen,93.9
-8.8,114.7,1.1,0.0,0.0,Ijen,96.7
-8.8,114.75,0.9,0.0,0.0,Ijen,99.6
-8.75,110.5,4.0,0.0,0.0,Kelud,218.8
-8.75,110.55,4.5,0.0,0.0,Kelud,213.8
-8.75,110.6,5.1,0.0,0.0,Kelud,208.9
-8.75,110.65,5.7,0.0,0.0,Kelud,203.9
-8.75,110.7,6.4,0.0,0.0,Kelud,199.0
-8.75,110.75,7.1,0.0,0.0,Kelud,194.2
-8.75,110.8,8.0,0.0,0.0,Kelud,189.3
-8.75,110.85,9.0,0.0,0.0,Kelud,184.5
-8.75,110.9,10.0,0.0,0.0,Kelud,179.7
-8.75,110.95,11.2,0.0,0.0,Kelud,175.0
-8.75,111.0,12.5,0.0,0.0,Kelud,170.4
-8.75,111.05,14.0,0.0,0.0,Kelud,165.7
-8.75,111.1,15.6,0.0,0.0,Kelud,161.2
-8.75,111.15,17.4,0.0,0.0,Kelud,156.7
-8.75,111.2,19.4,0.0,0.0,Kelud,152.2
-8.75,111.25,21.7,0.0,0.0,Kelud,147.9
-8.75,111.3,24.1,0.0,0.0,Kelud,143.6
-8.75,111.35,26.7,0.0,0.0,Kelud,139.4
-8.75,111.4,29.7,0.0,0.0,Kelud,135.3
-8.75,111.45,32.8,0.0,0.0,Kelud,131.2
-8.75,111.5,36.3,0.0,0.0,Kelud,127.3
-8.75,111.55,40.0,0.0,0.0,Kelud,123.6
-8.75,111.6,43.9,0.0,0.0,Kelud,119.9
-8.75,111.65,48.1,0.0,0.0,Kelud,116.4
-8.75,111.7,52.6,0.0,0.0,Kelud,113.1
-8.75,111.75,57.2,0.0,0.0,Kelud,109.9
-8.75,111.8,62.0,0.0,0.0,Kelud,106.9
-8.75,111.85,66.9,0.0,0.0,Kelud,104.2
-8.75,111.9,71.9,0.1,0.0,Kelud,101.6
-8.75,111.95,76.7,0.1,0.0,Kelud,99.3
-8.75,112.0,81.3,0.2,0.0,Kelud,97.3
-8.75,112.05,85.7,0.2,0.0,Kelud,95.5
-8.75,112.1,89.6,0.2,0.0,Kelud,94.0
-8.75,112.15,93.0,0.2,0.0,Kelud,92.8
-8.75,112.2,95.9,0.3,0.0,Kelud,92.0
-8.75,112.25,98.0,0.3,0.0,Kelud,91.4
-8.75,112.3,99.4,0.3,0.0,Kelud,91.2
-8.75,112.35,100.0,0.3,0.0,Kelud,91.3
-8.75,112.4,99.9,0.3,0.0,Semeru,91.6
-8.75,112.45,99.1,0.2,0.0,Semeru,88.3
-8.75,112.5,97.6,0.2,0.0,Semeru,85.2
-8.75,112.55,95.6,0.2,0.0,Semeru,82.3
-8.75,112.6,93.1,0.2,0.0,Semeru,79.7
-8.75,112.65,90.1,0.1,0.0,Semeru,77.4
-8.75,112.7,86.8,0.1,0.0,Semeru,75.4
-8.75,112.75,83.1,0.0,0.0,Semeru,73.9
-8.75,112.8,79.2,0.0,0.0,Semeru,72.6
-8.75,112.85,75.2,0.0,0.0,Semeru,71.8
-8.75,112.9,70.9,0.0,0.0,Semeru,71.4
-8.75,112.95,66.5,0.0,0.0,Semeru,71.5
-8.75,113.0,62.0,0.0,0.0,Semeru,71.9
-8.75,113.05,57.5,0.0,0.0,Semeru,72.8
-8.75,113.1,52.9,0.0,0.0,Semeru,74.0
-8.75,113.15,48.4,0.0,0.0,Semeru,75.7
-8.75,113.2,44.1,0.0,0.0,Semeru,77.7
-8.75,113.25,39.9,0.0,0.0,Semeru,80.0
-8.75,113.3,35.9,0.0,0.0,Semeru,82.6
-8.75,113.35,32.2,0.0,0.0,Semeru,85.5
-8.75,113.4,28.7,0.0,0.0,Lamongan,86.2
-8.75,113.45,25.6,0.0,0.0,Lamongan,86.8
-8.75,113.5,22.7,0.0,0.0,Lamongan,87.7
-8.75,113.55,20.1,0.0,0.0,Raung,88.1
-8.75,113.6,17.8,0.0,0.0,Raung,84.8
-8.75,113.65,15.7,0.0,0.0,Raung,81.8
-8.75,113.7,13.8,0.0,0.0,Raung,79.0
-8.75,113.75,12.2,0.0,0.0,Raung,76.6
-8.75,113.8,10.7,0.0,0.0,Raung,74.4
-8.75,113.85,9.5,0.0,0.0,Raung,72.6
-8.75,113.9,8.3,0.0,0.0,Raung,71.2
-8.75,113.95,7.3,0.0,0.0,Raung,70.2
-8.75,114.0,6.4,0.0,0.0,Raung,69.7
-8.75,114.05,5.7,0.0,0.0,Raung,69.5
-8.75,114.1,5.0,0.0,0.0,Raung,69.8
-8.75,114.15,4.4,0.0,0.0,Raung,70.5
-8.75,114.2,3.9,0.0,0.0,Raung,71.6
-8.75,114.25,3.4,0.0,0.0,Raung,73.2
-8.75,114.3,3.0,0.0,0.0,Raung,75.1
-8.75,114.35,2.6,0.0,0.0,Raung,77.3
-8.75,114.4,2.3,0.0,0.0,Ijen,78.9
-8.75,114.45,2.0,0.0,0.0,Ijen,80.3
-8.75,114.5,1.8,0.0,0.0,Ijen,82.0
-8.75,114.55,1.6,0.0,0.0,Ijen,84.1
-8.75,114.6,1.4,0.0,0.0,Ijen,86.4
-8.75,114.65,1.2,0.0,0.0,Ijen,89.1
-8.75,114.7,1.1,0.0,0.0,Ijen,92.0
-8.75,114.75,1.0,0.0,0.0,Ijen,95.1
-8.7,110.5,4.2,0.0,0.0,Kelud,216.6
-8.7,110.55,4.8,0.0,0.0,Kelud,211.5
-8.7,110.6,5.4,0.0,0.0,Kelud,206.5
-8.7,110.65,6.0,0.0,0.0,Kelud,201.5
-8.7,110.7,6.7,0.0,0.0,Kelud,196.5
-8.7,110.75,7.6,0.0,0.0,Kelud,191.6
-8.7,110.8,8.5,0.0,0.0,Kelud,186.7
-8.7,110.85,9.5,0.0,0.0,Kelud,181.8
-8.7,110.9,10.7,0.0,0.0,Kelud,177.0
-8.7,110.95,12.0,0.0,0.0,Kelud,172.2
-8.7,111.0,13.4,0.0,0.0,Kelud,167.5
-8.7,111.05,15.1,0.0,0.0,Kelud,162.8
-8.7,111.1,16.8,0.0,0.0,Kelud,158.1
-8.7,111.15,18.8,0.0,0.0,Kelud,153.5
-8.7,111.2,21.1,0.0,0.0,Kelud,149.0
-8.7,111.25,23.5,0.0,0.0,Kelud,144.5
-8.7,111.3,26.2,0.0,0.0,Kelud,140.1
-8.7,111.35,29.2,0.0,0.0,Kelud,135.8
-8.7,111.4,32.5,0.0,0.0,Kelud,131.6
-8.7,111.45,36.1,0.0,0.0,Kelud,127.4
-8.7,111.5,40.1,0.0,0.0,Kelud,123.4
-8.7,111.55,44.3,0.0,0.0,Kelud,119.5
-8.7,111.6,48.9,0.0,0.0,Kelud,115.8
-8.7,111.65,53.8,0.0,0.0,Kelud,112.1
-8.7,111.7,59.1,0.0,0.0,Kelud,108.7
-8.7,111.75,64.5,0.0,0.0,Kelud,105.4
-8.7,111.8,70.2,0.0,0.0,Kelud,102.2
-8.7,111.85,76.2,0.1,0.0,Kelud,99.3
-8.7,111.9,82.2,0.2,0.0,Kelud,96.7
-8.7,111.95,88.0,0.2,0.0,Kelud,94.2
-8.7,112.0,93.7,0.3,0.0,Kelud,92.1
-8.7,112.05,99.1,0.3,0.0,Kelud,90.2
-8.7,112.1,103.9,0.3,0.0,Kelud,88.6
-8.7,112.15,108.2,0.4,0.0,Kelud,87.4
-8.7,112.2,111.7,0.4,0.0,Kelud,86.4
-8.7,112.25,114.3,0.4,0.0,Kelud,85.9
-8.7,112.3,116.1,0.4,0.0,Kelud,85.6
-8.7,112.35,116.9,0.4,0.0,Kelud,85.7
-8.7,112.4,116.7,0.4,0.0,Kelud,86.2
-8.7,112.45,115.7,0.4,0.0,Semeru,83.8
-8.7,112.5,113.9,0.4,0.0,Semeru,80.5
-8.7,112.55,111.4,0.3,0.0,Semeru,77.5
-8.7,112.6,108.3,0.3,0.0,Semeru,74.8
-8.7,112.65,104.8,0.2,0.0,Semeru,72.3
-8.7,112.7,100.8,0.2,0.0,Semeru,70.2
-8.7,112.75,96.5,0.2,0.0,Semeru,68.5
-8.7,112.8,92.0,0.1,0.0,Semeru,67.2
-8.7,112.85,87.1,0.0,0.0,Semeru,66.3
-8.7,112.9,82.1,0.0,0.0,Semeru,65.9
-8.7,112.95,76.9,0.0,0.0,Semeru,65.9
-8.7,113.0,71.6,0.0,0.0,Semeru,66.4
-8.7,113.05,66.2,0.0,0.0,Semeru,67.3
-8.7,113.1,60.8,0.0,0.0,Semeru,68.7
-8.7,113.15,55.4,0.0,0.0,Semeru,70.4
-8.7,113.2,50.2,0.0,0.0,Semeru,72.6
-8.7,113.25,45.3,0.0,0.0,Semeru,75.1
-8.7,113.3,40.6,0.0,0.0,Semeru,77.9
-8.7,113.35,36.2,0.0,0.0,Lamongan,80.4
-8.7,113.4,32.2,0.0,0.0,Lamongan,80.6
-8.7,113.45,28.5,0.0,0.0,Lamongan,81.3
-8.7,113.5,25.2,0.0,0.0,Lamongan,82.2
-8.7,113.55,22.2,0.0,0.0,Lamongan,83.6
-8.7,113.6,19.5,0.0,0.0,Raung,80.3
-8.7,113.65,17.1,0.0,0.0,Raung,77.1
-8.7,113.7,15.1,0.0,0.0,Raung,74.2
-8.7,113.75,13.2,0.0,0.0,Raung,71.6
-8.7,113.8,11.6,0.0,0.0,Raung,69.3
-8.7,113.85,10.2,0.0,0.0,Raung,67.3
-8.7,113.9,8.9,0.0,0.0,Raung,65.8
-8.7,113.95,7.8,0.0,0.0,Raung,64.7
-8.7,114.0,6.9,0.0,0.0,Raung,64.1
-8.7,114.05,6.0,0.0,0.0,Raung,63.9
-8.7,114.1,5.3,0.0,0.0,Raung,64.3
-8.7,114.15,4.7,0.0,0.0,Raung,65.0
-8.7,114.2,4.1,0.0,0.0,Raung,66.3
-8.7,114.25,3.6,0.0,0.0,Raung,67.9
-8.7,114.3,3.2,0.0,0.0,Raung,70.0
-8.7,114.35,2.7,0.0,0.0,Raung,72.4
-8.7,114.4,2.4,0.0,0.0,Ijen,73.5
-8.7,114.45,2.1,0.0,0.0,Ijen,75.0
-8.7,114.5,1.9,0.0,0.0,Ijen,76.8
-8.7,114.55,1.7,0.0,0.0,Ijen,79.0
-8.7,114.6,1.5,0.0,0.0,Ijen,81.5
-8.7,114.65,1.3,0.0,0.0,Ijen,84.3
-8.7,114.7,1.1,0.0,0.0,Ijen,87.4
-8.7,114.75,1.0,0.0,0.0,Ijen,90.7
-8.65,110.5,4.5,0.0,0.0,Kelud,214.4
-8.65,110.55,5.0,0.0,0.0,Kelud,209.3
-8.65,110.6,5.6,0.0,0.0,Kelud,204.3
-8.65,110.65,6.3,0.0,0.0,Kelud,199.2
-8.65,110.7,7.1,0.0,0.0,Kelud,194.2
-8.65,110.75,8.0,0.0,0.0,Kelud,189.2
-8.65,110.8,9.0,0.0,0.0,Kelud,184.2
-8.65,110.85,10.1,0.0,0.0,Kelud,179.3
-8.65,110.9,11.4,0.0,0.0,Kelud,174.4
-8.65,110.95,12.8,0.0,0.0,Kelud,169.5
-8.65,111.0,14.4,0.0,0.0,Kelud,164.7
-8.65,111.05,16.1,0.0,0.0,Kelud,159.9
-8.65,111.1,18.1,0.0,0.0,Kelud,155.2
-8.65,111.15,20.3,0.0,0.0,Kelud,150.5
-8.65,111.2,22.7,0.0,0.0,Kelud,145.9
-8.65,111.25,25.5,0.0,0.0,Kelud,141.3
-8.65,111.3,28.5,0.0,0.0,Kelud,136.8
-8.65,111.35,31.9,0.0,0.0,Kelud,132.4
-8.65,111.4,35.6,0.0,0.0,Kelud,128.0
-8.65,111.45,39.7,0.0,0.0,Kelud,123.8
-8.65,111.5,44.2,0.0,0.0,Kelud,119.6
-8.65,111.55,49.1,0.0,0.0,Kelud,115.6
-8.65,111.6,54.4,0.0,0.0,Kelud,111.7
-8.65,111.65,60.1,0.0,0.0,Kelud,107.9
-8.65,111.7,66.2,0.0,0.0,Kelud,104.3
-8.65,111.75,72.8,0.1,0.0,Kelud,100.9
-8.65,111.8,79.7,0.2,0.0,Kelud,97.6
-8.65,111.85,86.7,0.2,0.0,Kelud,94.6
-8.65,111.9,93.9,0.3,0.0,Kelud,91.8
-8.65,111.95,101.1,0.3,0.0,Kelud,89.2
-8.65,112.0,108.0,0.4,0.0,Kelud,86.9
-8.65,112.05,114.7,0.5,0.0,Kelud,84.9
-8.65,112.1,120.7,0.5,0.0,Kelud,83.3
-8.65,112.15,126.0,0.6,0.0,Kelud,81.9
-8.65,112.2,130.4,0.6,0.0,Kelud,80.9
-8.65,112.25,133.7,0.7,0.0,Kelud,80.3
-8.65,112.3,135.8,0.7,0.0,Kelud,80.1
-8.65,112.35,136.8,0.7,0.0,Kelud,80.2
-8.65,112.4,136.6,0.7,0.0,Kelud,80.7
-8.65,112.45,135.2,0.6,0.0,Semeru,79.6
-8.65,112.5,132.9,0.6,0.0,Semeru,76.1
-8.65,112.55,129.9,0.5,0.0,Semeru,72.8
-8.65,112.6,126.1,0.4,0.0,Semeru,69.9
-8.65,112.65,121.8,0.3,0.0,Semeru,67.3
-8.65,112.7,117.2,0.3,0.0,Semeru,65.0
-8.65,112.75,112.1,0.2,0.1,Semeru,63.2
-8.65,112.8,106.8,0.2,0.1,Semeru,61.7
-8.65,112.85,101.2,0.1,0.1,Semeru,60.8
-8.65,112.9,95.2,0.0,0.1,Semeru,60.3
-8.65,112.95,89.1,0.0,0.1,Semeru,60.3
-8.65,113.0,82.7,0.0,0.1,Semeru,60.9
-8.65,113.05,76.3,0.0,0.1,Semeru,61.9
-8.65,113.1,69.8,0.0,0.1,Semeru,63.4
-8.65,113.15,63.4,0.0,0.1,Semeru,65.3
-8.65,113.2,57.2,0.0,0.0,Semeru,67.6
-8.65,113.25,51.3,0.0,0.0,Semeru,70.2
-8.65,113.3,45.8,0.0,0.0,Semeru,73.2
-8.65,113.35,40.6,0.0,0.0,Lamongan,74.8
-8.65,113.4,35.9,0.0,0.0,Lamongan,75.1
-8.65,113.45,31.7,0.0,0.0,Lamongan,75.8
-8.65,113.5,27.8,0.0,0.0,Lamongan,76.8
-8.65,113.55,24.4,0.0,0.0,Lamongan,78.2
-8.65,113.6,21.4,0.0,0.0,Raung,76.0
-8.65,113.65,18.7,0.0,0.0,Raung,72.6
-8.65,113.7,16.3,0.0,0.0,Raung,69.5
-8.65,113.75,14.3,0.0,0.0,Raung,66.6
-8.65,113.8,12.5,0.0,0.0,Raung,64.2
-8.65,113.85,10.9,0.0,0.0,Raung,62.1
-8.65,113.9,9.6,0.0,0.0,Raung,60.4
-8.65,113.95,8.4,0.0,0.0,Raung,59.2
-8.65,114.0,7.3,0.0,0.0,Raung,58.6
-8.65,114.05,6.4,0.0,0.0,Raung,58.4
-8.65,114.1,5.6,0.0,0.0,Raung,58.7
-8.65,114.15,4.9,0.0,0.0,Raung,59.6
-8.65,114.2,4.3,0.0,0.0,Raung,60.9
-8.65,114.25,3.8,0.0,0.0,Raung,62.7
-8.65,114.3,3.3,0.0,0.0,Raung,64.9
-8.65,114.35,2.9,0.0,0.0,Ijen,66.9
-8.65,114.4,2.5,0.0,0.0,Ijen,68.1
-8.65,114.45,2.2,0.0,0.0,Ijen,69.7
-8.65,114.5,2.0,0.0,0.0,Ijen,71.7
-8.65,114.55,1.7,0.0,0.0,Ijen,74.0
-8.65,114.6,1.5,0.0,0.0,Ijen,76.7
-8.65,114.65,1.3,0.0,0.0,Ijen,79.7
-8.65,114.7,1.2,0.0,0.0,Ijen,82.9
-8.65,114.75,1.1,0.0,0.0,Ijen,86.4
-8.6,110.5,4.7,0.0,0.0,Kelud,212.4
-8.6,110.55,5.3,0.0,0.0,Kelud,207.3
-8.6,110.6,5.9,0.0,0.0,Kelud,202.2
-8.6,110.65,6.7,0.0,0.0,Kelud,197.1
-8.6,110.7,7.5,0.0,0.0,Kelud,192.0
-8.6,110.75,8.4,0.0,0.0,Kelud,186.9
-8.6,110.8,9.5,0.0,0.0,Kelud,181.9
-8.6,110.85,10.7,0.0,0.0,Kelud,176.9
-8.6,110.9,12.1,0.0,0.0,Kelud,171.9
-8.6,110.95,13.6,0.0,0.0,Kelud,167.0
-8.6,111.0,15.3,0.0,0.0,Kelud,162.1
-8.6,111.05,17.2,0.0,0.0,Kelud,157.2
-8.6,111.1,19.4,0.0,0.0,Kelud,152.4
-8.6,111.15,21.8,0.0,0.0,Kelud,147.6
-8.6,111.2,24.5,0.0,0.0,Kelud,142.9
-8.6,111.25,27.5,0.0,0.0,Kelud,138.2
-8.6,111.3,30.9,0.0,0.0,Kelud,133.6
-8.6,111.35,34.6,0.0,0.0,Kelud,129.1
-8.6,111.4,38.8,0.0,0.0,Kelud,124.6
-8.6,111.45,43.4,0.0,0.0,Kelud,120.3
-8.6,111.5,48.5,0.0,0.0,Kelud,116.0
-8.6,111.55,54.1,0.0,0.0,Kelud,111.8
-8.6,111.6,60.2,0.0,0.0,Kelud,107.8
-8.6,111.65,66.9,0.0,0.0,Kelud,103.9
-8.6,111.7,74.2,0.1,0.0,Kelud,100.1
-8.6,111.75,81.9,0.2,0.0,Kelud,96.5
-8.6,111.8,90.1,0.2,0.0,Kelud,93.1
-8.6,111.85,98.5,0.3,0.0,Kelud,89.9
-8.6,111.9,107.2,0.4,0.0,Kelud,87.0
-8.6,111.95,116.0,0.5,0.0,Kelud,84.3
-8.6,112.0,124.6,0.6,0.0,Kelud,81.8
-8.6,112.05,132.8,0.7,0.0,Kelud,79.7
-8.6,112.1,140.4,0.8,0.0,Kelud,77.9
-8.6,112.15,147.1,0.9,0.0,Kelud,76.5
-8.6,112.2,152.5,1.0,0.0,Kelud,75.4
-8.6,112.25,156.7,1.1,0.0,Kelud,74.8
-8.6,112.3,159.3,1.1,0.0,Kelud,74.5
-8.6,112.35,160.4,1.1,0.0,Kelud,74.6
-8.6,112.4,160.0,1.0,0.0,Kelud,75.2
-8.6,112.45,158.3,1.0,0.0,Semeru,75.4
-8.6,112.5,155.4,0.9,0.0,Semeru,71.8
-8.6,112.55,151.5,0.8,0.0,Semeru,68.3
-8.6,112.6,146.9,0.6,0.1,Semeru,65.2
-8.6,112.65,141.7,0.5,0.1,Semeru,62.4
-8.6,112.7,136.2,0.4,0.1,Semeru,59.9
-8.6,112.75,130.3,0.3,0.1,Semeru,57.9
-8.6,112.8,124.1,0.3,0.1,Semeru,56.3
-8.6,112.85,117.6,0.2,0.1,Semeru,55.3
-8.6,112.9,110.7,0.1,0.1,Semeru,54.8
-8.6,112.95,103.4,0.0,0.1,Semeru,54.8
-8.6,113.0,95.9,0.0,0.1,Semeru,55.4
-8.6,113.05,88.1,0.0,0.1,Semeru,56.5
-8.6,113.1,80.4,0.0,0.1,Semeru,58.1
-8.6,113.15,72.7,0.0,0.1,Semeru,60.2
-8.6,113.2,65.2,0.0,0.1,Semeru,62.7
-8.6,113.25,58.2,0.0,0.1,Semeru,65.5
-8.6,113.3,51.6,0.0,0.1,Semeru,68.7
-8.6,113.35,45.5,0.0,0.0,Lamongan,69.3
-8.6,113.4,40.0,0.0,0.0,Lamongan,69.6
-8.6,113.45,35.1,0.0,0.0,Lamongan,70.3
-8.6,113.5,30.7,0.0,0.0,Lamongan,71.4
-8.6,113.55,26.8,0.0,0.0,Lamongan,72.9
-8.6,113.6,23.3,0.0,0.0,Raung,71.8
-8.6,113.65,20.3,0.0,0.0,Raung,68.2
-8.6,113.7,17.7,0.0,0.0,Raung,64.8
-8.6,113.75,15.4,0.0,0.0,Raung,61.8
-8.6,113.8,13.4,0.0,0.0,Raung,59.1
-8.6,113.85,11.7,0.0,0.0,Raung,56.9
-8.6,113.9,10.2,0.0,0.0,Raung,55.1
-8.6,113.95,8.9,0.0,0.0,Raung,53.8
-8.6,114.0,7.8,0.0,0.0,Raung,53.0
-8.6,114.05,6.8,0.0,0.0,Raung,52.8
-8.6,114.1,5.9,0.0,0.0,Raung,53.2
-8.6,114.15,5.2,0.0,0.0,Raung,54.1
-8.6,114.2,4.5,0.0,0.0,Raung,55.6
-8.6,114.25,4.0,0.0,0.0,Raung,57.6
-8.6,114.3,3.5,0.0,0.0,Raung,60.0
-8.6,114.35,3.1,0.0,0.0,Ijen,61.4
-8.6,114.4,2.6,0.0,0.0,Ijen,62.7
-8.6,114.45,2.3,0.0,0.0,Ijen,64.5
-8.6,114.5,2.0,0.0,0.0,Ijen,66.6
-8.6,114.55,1.8,0.0,0.0,Ijen,69.1
-8.6,114.6,1.6,0.0,0.0,Ijen,72.0
-8.6,114.65,1.4,0.0,0.0,Ijen,75.1
-8.6,114.7,1.2,0.0,0.0,Ijen,78.6
-8.6,114.75,1.1,0.0,0.0,Ijen,82.2
-8.55,110.5,4.9,0.0,0.0,Kelud,210.6
-8.55,110.55,5.5,0.0,0.0,Kelud,205.4
-8.55,110.6,6.2,0.0,0.0,Kelud,200.2
-8.55,110.65,7.0,0.0,0.0,Kelud,195.0
-8.55,110.7,7.9,0.0,0.0,Kelud,189.9
-8.55,110.75,8.9,0.0,0.0,Kelud,184.8
-8.55,110.8,10.0,0.0,0.0,Kelud,179.7
-8.55,110.85,11.3,0.0,0.0,Kelud,174.6
-8.55,110.9,12.8,0.0,0.0,Kelud,169.6
-8.55,110.95,14.4,0.0,0.0,Kelud,164.6
-8.55,111.0,16.2,0.0,0.0,Kelud,159.6
-8.55,111.05,18.3,0.0,0.0,Kelud,154.7
-8.55,111.1,20.6,0.0,0.0,Kelud,149.7
-8.55,111.15,23.3,0.0,0.0,Kelud,144.9
-8.55,111.2,26.2,0.0,0.0,Kelud,140.1
-8.55,111.25,29.6,0.0,0.0,Kelud,135.3
-8.55,111.3,33.3,0.0,0.0,Kelud,130.6
-8.55,111.35,37.5,0.0,0.0,Kelud,126.0
-8.55,111.4,42.1,0.0,0.0,Kelud,121.4
-8.55,111.45,47.3,0.0,0.0,Kelud,116.9
-8.55,111.5,53.1,0.0,0.0,Kelud,112.5
-8.55,111.55,59.5,0.0,0.0,Kelud,108.2
-8.55,111.6,66.5,0.0,0.0,Kelud,104.0
-8.55,111.65,74.4,0.1,0.0,Kelud,100.0
-8.55,111.7,82.8,0.2,0.0,Kelud,96.1
-8.55,111.75,91.9,0.3,0.0,Kelud,92.3
-8.55,111.8,101.6,0.3,0.0,Kelud,88.8
-8.55,111.85,111.8,0.4,0.0,Kelud,85.4
-8.55,111.9,122.4,0.6,0.0,Kelud,82.3
-8.55,111.95,133.1,0.7,0.0,Kelud,79.4
-8.55,112.0,143.8,0.9,0.0,Kelud,76.8
-8.55,112.05,154.0,1.1,0.0,Kelud,74.6
-8.55,112.1,163.5,1.3,0.0,Kelud,72.6
-8.55,112.15,171.9,1.5,0.0,Kelud,71.1
-8.55,112.2,178.8,1.6,0.0,Kelud,70.0
-8.55,112.25,184.0,1.7,0.0,Kelud,69.2
