lat,lon,sed_rate_mm_yr,depth_400ce_m,depth_200bce_m,depth_1000bce_m
-7.09999999999998,111.54999999999991,0.52,0.9,1.2,1.6
-7.09999999999998,111.59999999999991,0.52,0.8,1.2,1.6
-7.09999999999998,111.6499999999999,0.52,0.8,1.2,1.6
-7.09999999999998,111.6999999999999,0.52,0.8,1.1,1.6
-7.09999999999998,111.7499999999999,0.51,0.8,1.1,1.6
-7.09999999999998,111.7999999999999,0.51,0.8,1.1,1.6
-7.09999999999998,111.8499999999999,0.51,0.8,1.1,1.6
-7.09999999999998,111.89999999999989,0.52,0.8,1.1,1.6
-7.09999999999998,111.94999999999989,0.52,0.8,1.2,1.6
-7.09999999999998,111.99999999999989,0.52,0.8,1.2,1.6
-7.09999999999998,112.04999999999988,0.53,0.9,1.2,1.6
-7.09999999999998,112.09999999999988,0.53,0.9,1.2,1.6
-7.09999999999998,112.14999999999988,0.54,0.9,1.2,1.6
-7.09999999999998,112.19999999999987,0.55,0.9,1.2,1.7
-7.09999999999998,112.24999999999987,0.56,0.9,1.2,1.7
-7.09999999999998,112.29999999999987,0.57,0.9,1.3,1.7
-7.09999999999998,112.34999999999987,0.58,0.9,1.3,1.8
-7.09999999999998,112.39999999999986,0.59,1.0,1.3,1.8
-7.09999999999998,112.44999999999986,0.6,1.0,1.3,1.8
-7.09999999999998,112.49999999999986,0.61,1.0,1.4,1.9
-7.09999999999998,112.54999999999986,0.62,1.0,1.4,1.9
-7.09999999999998,112.59999999999985,0.62,1.0,1.4,1.9
-7.09999999999998,112.64999999999985,0.62,1.0,1.4,1.9
-7.09999999999998,112.69999999999985,0.62,1.0,1.4,1.9
-7.09999999999998,112.74999999999984,0.61,1.0,1.4,1.8
-7.09999999999998,112.79999999999984,0.6,1.0,1.3,1.8
-7.09999999999998,112.84999999999984,0.59,1.0,1.3,1.8
-7.09999999999998,112.89999999999984,0.58,0.9,1.3,1.7
-7.09999999999998,112.94999999999983,0.57,0.9,1.3,1.7
-7.09999999999998,112.99999999999983,0.56,0.9,1.2,1.7
-7.09999999999998,113.04999999999983,0.55,0.9,1.2,1.7
-7.09999999999998,113.09999999999982,0.54,0.9,1.2,1.6
-7.09999999999998,113.14999999999982,0.53,0.9,1.2,1.6
-7.09999999999998,113.19999999999982,0.52,0.9,1.2,1.6
-7.09999999999998,113.24999999999982,0.52,0.8,1.2,1.6
-7.09999999999998,113.29999999999981,0.52,0.8,1.1,1.6
-7.09999999999998,113.34999999999981,0.51,0.8,1.1,1.5
-7.09999999999998,113.3999999999998,0.51,0.8,1.1,1.5
-7.09999999999998,113.4499999999998,0.51,0.8,1.1,1.5
-7.09999999999998,113.4999999999998,0.51,0.8,1.1,1.5
-7.09999999999998,113.5499999999998,0.51,0.8,1.1,1.5
-7.09999999999998,113.5999999999998,0.5,0.8,1.1,1.5
-7.09999999999998,113.64999999999979,0.5,0.8,1.1,1.5
-7.09999999999998,113.69999999999979,0.5,0.8,1.1,1.5
-7.09999999999998,113.74999999999979,0.5,0.8,1.1,1.5
-7.09999999999998,113.79999999999978,0.5,0.8,1.1,1.5
-7.09999999999998,113.84999999999978,0.5,0.8,1.1,1.5
-7.09999999999998,113.89999999999978,0.5,0.8,1.1,1.5
-7.09999999999998,113.94999999999978,0.5,0.8,1.1,1.5
-7.09999999999998,113.99999999999977,0.5,0.8,1.1,1.5
-7.09999999999998,114.04999999999977,0.5,0.8,1.1,1.5
-7.09999999999998,114.09999999999977,0.5,0.8,1.1,1.5
-7.09999999999998,114.14999999999976,0.5,0.8,1.1,1.5
-7.09999999999998,114.19999999999976,0.5,0.8,1.1,1.5
-7.09999999999998,114.24999999999976,0.5,0.8,1.1,1.5
-7.09999999999998,114.29999999999976,0.5,0.8,1.1,1.5
-7.09999999999998,114.34999999999975,0.5,0.8,1.1,1.5
-7.09999999999998,114.39999999999975,0.5,0.8,1.1,1.5
-7.09999999999998,114.44999999999975,0.5,0.8,1.1,1.5
-7.049999999999979,110.0,1.24,2.0,2.8,3.8
-7.049999999999979,110.05,1.22,2.0,2.7,3.7
-7.049999999999979,110.1,1.16,1.9,2.6,3.5
-7.049999999999979,110.14999999999999,1.07,1.7,2.4,3.3
-7.049999999999979,110.19999999999999,0.99,1.6,2.2,3.0
-7.049999999999979,110.24999999999999,0.91,1.5,2.0,2.8
-7.049999999999979,110.29999999999998,0.85,1.4,1.9,2.6
-7.049999999999979,110.34999999999998,0.8,1.3,1.8,2.4
-7.049999999999979,110.39999999999998,0.76,1.2,1.7,2.3
-7.049999999999979,110.44999999999997,0.73,1.2,1.6,2.2
-7.049999999999979,110.49999999999997,0.7,1.1,1.6,2.1
-7.049999999999979,110.54999999999997,0.67,1.1,1.5,2.0
-7.049999999999979,110.59999999999997,0.65,1.1,1.4,2.0
-7.049999999999979,110.64999999999996,0.63,1.0,1.4,1.9
-7.049999999999979,110.69999999999996,0.61,1.0,1.4,1.8
-7.049999999999979,110.74999999999996,0.59,1.0,1.3,1.8
-7.049999999999979,110.79999999999995,0.58,0.9,1.3,1.7
-7.049999999999979,110.84999999999995,0.57,0.9,1.3,1.7
-7.049999999999979,110.89999999999995,0.56,0.9,1.2,1.7
-7.049999999999979,110.94999999999995,0.55,0.9,1.2,1.7
-7.049999999999979,110.99999999999994,0.55,0.9,1.2,1.7
-7.049999999999979,111.04999999999994,0.55,0.9,1.2,1.7
-7.049999999999979,111.09999999999994,0.54,0.9,1.2,1.6
-7.049999999999979,111.14999999999993,0.54,0.9,1.2,1.6
-7.049999999999979,111.19999999999993,0.54,0.9,1.2,1.6
-7.049999999999979,111.24999999999993,0.54,0.9,1.2,1.6
-7.049999999999979,111.29999999999993,0.54,0.9,1.2,1.6
-7.049999999999979,111.34999999999992,0.53,0.9,1.2,1.6
-7.049999999999979,111.39999999999992,0.53,0.9,1.2,1.6
-7.049999999999979,111.44999999999992,0.52,0.9,1.2,1.6
-7.049999999999979,111.49999999999991,0.52,0.8,1.2,1.6
-7.049999999999979,111.54999999999991,0.52,0.8,1.2,1.6
-7.049999999999979,111.59999999999991,0.52,0.8,1.1,1.6
-7.049999999999979,111.6499999999999,0.51,0.8,1.1,1.6
-7.049999999999979,111.6999999999999,0.51,0.8,1.1,1.5
-7.049999999999979,111.7499999999999,0.51,0.8,1.1,1.5
-7.049999999999979,111.7999999999999,0.51,0.8,1.1,1.5
-7.049999999999979,111.8499999999999,0.51,0.8,1.1,1.5
-7.049999999999979,111.89999999999989,0.51,0.8,1.1,1.6
-7.049999999999979,111.94999999999989,0.51,0.8,1.1,1.6
-7.049999999999979,111.99999999999989,0.52,0.8,1.2,1.6
-7.049999999999979,112.04999999999988,0.52,0.8,1.2,1.6
-7.049999999999979,112.09999999999988,0.53,0.9,1.2,1.6
-7.049999999999979,112.14999999999988,0.53,0.9,1.2,1.6
-7.049999999999979,112.19999999999987,0.54,0.9,1.2,1.6
-7.049999999999979,112.24999999999987,0.54,0.9,1.2,1.6
-7.049999999999979,112.29999999999987,0.55,0.9,1.2,1.7
-7.049999999999979,112.34999999999987,0.56,0.9,1.2,1.7
-7.049999999999979,112.39999999999986,0.57,0.9,1.3,1.7
-7.049999999999979,112.44999999999986,0.57,0.9,1.3,1.7
-7.049999999999979,112.49999999999986,0.58,0.9,1.3,1.8
-7.049999999999979,112.54999999999986,0.58,0.9,1.3,1.8
-7.049999999999979,112.59999999999985,0.58,1.0,1.3,1.8
-7.049999999999979,112.64999999999985,0.58,0.9,1.3,1.8
-7.049999999999979,112.69999999999985,0.58,0.9,1.3,1.8
-7.049999999999979,112.74999999999984,0.58,0.9,1.3,1.7
-7.049999999999979,112.79999999999984,0.57,0.9,1.3,1.7
-7.049999999999979,112.84999999999984,0.56,0.9,1.3,1.7
-7.049999999999979,112.89999999999984,0.56,0.9,1.2,1.7
-7.049999999999979,112.94999999999983,0.55,0.9,1.2,1.7
-7.049999999999979,112.99999999999983,0.54,0.9,1.2,1.6
-7.049999999999979,113.04999999999983,0.53,0.9,1.2,1.6
-7.049999999999979,113.09999999999982,0.53,0.9,1.2,1.6
-7.049999999999979,113.14999999999982,0.52,0.8,1.2,1.6
-7.049999999999979,113.19999999999982,0.52,0.8,1.2,1.6
-7.049999999999979,113.24999999999982,0.51,0.8,1.1,1.6
-7.049999999999979,113.29999999999981,0.51,0.8,1.1,1.5
-7.049999999999979,113.34999999999981,0.51,0.8,1.1,1.5
-7.049999999999979,113.3999999999998,0.51,0.8,1.1,1.5
-7.049999999999979,113.4499999999998,0.51,0.8,1.1,1.5
-7.049999999999979,113.4999999999998,0.5,0.8,1.1,1.5
-7.049999999999979,113.5499999999998,0.5,0.8,1.1,1.5
-7.049999999999979,113.5999999999998,0.5,0.8,1.1,1.5
-7.049999999999979,113.64999999999979,0.5,0.8,1.1,1.5
-7.049999999999979,113.69999999999979,0.5,0.8,1.1,1.5
-7.049999999999979,113.74999999999979,0.5,0.8,1.1,1.5
-7.049999999999979,113.79999999999978,0.5,0.8,1.1,1.5
-7.049999999999979,113.84999999999978,0.5,0.8,1.1,1.5
-7.049999999999979,113.89999999999978,0.5,0.8,1.1,1.5
-7.049999999999979,113.94999999999978,0.5,0.8,1.1,1.5
-7.049999999999979,113.99999999999977,0.5,0.8,1.1,1.5
-7.049999999999979,114.04999999999977,0.5,0.8,1.1,1.5
-7.049999999999979,114.09999999999977,0.5,0.8,1.1,1.5
-7.049999999999979,114.14999999999976,0.5,0.8,1.1,1.5
-7.049999999999979,114.19999999999976,0.5,0.8,1.1,1.5
-7.049999999999979,114.24999999999976,0.5,0.8,1.1,1.5
-7.049999999999979,114.29999999999976,0.5,0.8,1.1,1.5
-7.049999999999979,114.34999999999975,0.5,0.8,1.1,1.5
-7.049999999999979,114.39999999999975,0.5,0.8,1.1,1.5
-7.049999999999979,114.44999999999975,0.5,0.8,1.1,1.5
