title,date,source,identifier,description,relevance,tags
TELEGRAMMEN. De Effectenmarkt,1910/04/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000123106:mpeg21:a0006:ocr,,0,
Gouvernementsdienst CIVIEL DEPARTEMENT.,1910/04/28,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001657147:mpeg21:a00088:ocr,,0,
OOST-INDIE.,1913/07/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000134560:mpeg21:a0044:ocr,,0,
Onze Koloniën. OOST-INDIË.,1913/07/31,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000138215:mpeg21:a0006:ocr,,0,
De Decoraties.,1906/09/07,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000020058:mpeg21:a00002:ocr,,0,
Nederl.-Indië.,1925/02/24,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001699129:mpeg21:a00007:ocr,,0,
NED. OOST-INDIË.,1901/06/24,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010128225:mpeg21:a0169:ocr,,0,
Civiel Departement.,1901/05/28,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010298527:mpeg21:a0151:ocr,,0,
MUTATIËN.,1912/10/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002789073:mpeg21:a00031:ocr,,0,
BINNENLAND,1943/02/08,KB NMB C 62,http://resolver.kb.nl/resolve?urn=ddd:110528676:mpeg21:a0050:ocr,,0,
Natuurhistorische Vereeniging te Kedirt.,1938/07/26,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121057:mpeg21:a0217:ocr,,0,
Aardrijkskundig Genootschap.,1902/12/29,KB C 226,http://resolver.kb.nl/resolve?urn=ddd:010129723:mpeg21:a0117:ocr,,0,
OOST- EN WEST-INDIE.,1921/01/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000151023:mpeg21:a00037:ocr,,0,
Opgravingen op Santorini Een Grieks Pompei uit de bronstijd,1976/01/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBNRC01:000025337:mpeg21:a0131:ocr,,8,ARCHAEOLOGY; METAL; PREHISTORIC
"PRAEHISTORISCHE OUDHEDEN IN OOST-JAVA Megalithen te Pakaoeman, bij Bondowoso",1942/01/03,"Koninklijk Instituut voor Taal-, Land- en Volkenku DP SP/42-1",http://resolver.kb.nl/resolve?urn=ddd:011176503:mpeg21:a0028:ocr,,7,ARCHAEOLOGY; PREHISTORIC; JAVA
"PRAEHISTORISCHE OUDHEDEN IN OOST-JAVA. (Van onzen redacteur te Batavia.) Megalithen te Pakaoeman, bij Bondowoso.",1941/12/20,"Koninklijk Instituut voor Taal-, Land- en Volkenku DP IC/41-5/42-1",http://resolver.kb.nl/resolve?urn=ddd:011176670:mpeg21:a0057:ocr,,7,ARCHAEOLOGY; PREHISTORIC; JAVA
OP REIS. Indrukken en Potloodschetsen. VII. INHOUD: Prambanan.— Een ellendige halte.- Vluchtig bezoek aan de tjandis.- De oudheidkundige vereeniging te Djokja.— Wakkere mannen.- Geen geld en geen regeeringshulp.- De tjandi sewoe. – Oude Hindoes en nieuwerwetsche Javanen.— Een Indische antiquaar en zijn rommelzôo.,1887/11/16,Koninklijke Bibliotheek 1640 C1,http://resolver.kb.nl/resolve?urn=ddd:110613996:mpeg21:a0037:ocr,,6,ARCHAEOLOGY; TEMPLE; JAVA
Javasche Oudheden.,1859/04/27,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010482993:mpeg21:a0034:ocr,,6,ARCHAEOLOGY; VOLCANIC; JAVA
Oost-Java: De Ongerepte Schoonheid van het Hiang Plateau. Wandeling in het Maanlicht: Spookachtig Trekken Nevelslierten Voorbij... Maatregelen Tegen Stroopers. Bronstijd der Herten.,1938/05/31,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003459051:mpeg21:a00265:ocr,,6,METAL; PREHISTORIC; JAVA
DE NEDERLANDSCHE EXPEDITIE IN CENTRAAL BORNEO. De geologische gesteldheid van het binnenland. HINDOE-OUDHEDEN IN HET HART VAN BORNEO. De geheimzinnige Goenoeng Kombeng. In Borneo’s binnenland staan Boeddha-beelden van ruim duizend jaar oud.,1926/01/27,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001691065:mpeg21:a00027:ocr,,5,ARCHAEOLOGY; STATUE
Bronstijd,1938/09/05,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010227647:mpeg21:a0185:ocr,,5,METAL; PREHISTORIC
BRONSTIJD.,1938/08/17,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003474093:mpeg21:a00143:ocr,,5,METAL; PREHISTORIC
Daroel Islam heeft de strijdbijl opgegraven Hevige gevechten op West-Java,1961/10/16,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235060039:mpeg21:a00070:ocr,,4,ARCHAEOLOGY; JAVA
"De Schoonheid van de Vorstenlanden. Bakermat der Javaansche Cultuur, voortlevend in Oudheden, Hofgebruiken en Kunstnijverheid. Herinneringen aan Glorietijd van Mataram. Modern Jogja als Woonplaats.",1935/05/31,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001754066:mpeg21:a00262:ocr,,4,ARCHAEOLOGY; JAVA
Naar Tjandi Panataran en de Lahar Kali Poetih.,1927/09/06,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001706013:mpeg21:a00116:ocr,,4,TEMPLE; VOLCANIC
Hindoe-oudheden op Java.,1916/04/04,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010652682:mpeg21:a0098:ocr,,4,ARCHAEOLOGY; JAVA
Oudheden op Midden-Java.,1902/11/24,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010298879:mpeg21:a0058:ocr,,4,ARCHAEOLOGY; JAVA
ONDERZOEK VAN JAVA’S VERLEDEN. Vijf-en-twintig jaar zorg voor oudheden.,1927/03/25,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001708061:mpeg21:a00027:ocr,,4,ARCHAEOLOGY; JAVA
Praehistorische Vondsi Versteende reuzenschildpad bij Boemiajoe,1938/06/16,Koninklijk Instituut voor de Tropen (KIT) L 5018,http://resolver.kb.nl/resolve?urn=ddd:010864999:mpeg21:a0049:ocr,,4,STONE; PREHISTORIC
WEST-JAVA Praehistorische Vondst,1938/07/03,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB27:021092005:mpeg21:a00144:ocr,,4,PREHISTORIC; JAVA
Praehistorische Vondst VEESTEENDE REUZENSCHILDPAD BIJ BOEMIAJOE.,1938/07/08,Stadsarchief Breda,http://resolver.kb.nl/resolve?urn=MMSAB03:000067554:mpeg21:a0099:ocr,,4,STONE; PREHISTORIC
Archipel Praehistorische vondst. VERSTEENDE REUZENSCHILDPAD.,1938/06/23,KB 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:010383968:mpeg21:a0148:ocr,,4,STONE; PREHISTORIC
Praehistorisch Monster. De vondst van dr. Von Koenigswald te Boemiajoe. Een versteende reuzenschildpad.,1938/06/18,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003459081:mpeg21:a00237:ocr,,4,STONE; PREHISTORIC
OUDHEIDKUNDIGE VONDST. Een „fabriek” van steenen bijlen.,1927/11/01,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010659009:mpeg21:a0067:ocr,,4,ARCHAEOLOGY; STONE
Bijlen uit het Steenen Tijdperk PRAEHISTORISCHE VONDSTEN OP PASIR KARET.,1938/08/31,Stadsarchief Breda,http://resolver.kb.nl/resolve?urn=MMSAB03:000067734:mpeg21:a0044:ocr,,4,STONE; PREHISTORIC
WETENSCHAP BIJLEN UIT HET STEENEN TIJDPERK Praehistorische vondst op Pasir Karet.,1938/08/23,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010664932:mpeg21:a0165:ocr,,4,STONE; PREHISTORIC
Bijlen uit het Steenen Tijdperk Praehistorische vondsten op Pasir Karet,1938/08/15,Koninklijk Instituut voor de Tropen (KIT) L 5018,http://resolver.kb.nl/resolve?urn=ddd:010865199:mpeg21:a0052:ocr,,4,STONE; PREHISTORIC
OUDHEIDKUNDIGE VONDST. Een „fabriek” van steenen bijlen.,1927/11/02,Koninklijke Bibliotheek C 51,http://resolver.kb.nl/resolve?urn=ddd:010988777:mpeg21:a0137:ocr,,4,ARCHAEOLOGY; STONE
VOORWERPEN UIT ’T STEENEN TIJDPERK Een bezoek aan Indische praehistorische „werkplaatsen”,1938/08/23,KB C 236,http://resolver.kb.nl/resolve?urn=ddd:010540370:mpeg21:a0048:ocr,,4,STONE; PREHISTORIC
Praehistorisch onderzoek op Java,1938/04/15,KB C 236,http://resolver.kb.nl/resolve?urn=ddd:010539305:mpeg21:a0074:ocr,,4,PREHISTORIC; JAVA
MUSEUM VAN OUDHEDEN TE LEIJDEN.,1840/03/14,KB T948,http://resolver.kb.nl/resolve?urn=ddd:010066316:mpeg21:a0007:ocr,,3,ARCHAEOLOGY
Spoorwegen op Oost-Java.,1873/05/05,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110533871:mpeg21:a0027:ocr,,3,CONSTRUCTION; JAVA
"UTRECHT, ZondaG 21 Junij Spoorwegen op Java.",1863/06/22,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253103141:mpeg21:a00004:ocr,,3,CONSTRUCTION; JAVA
INGEZONDEN. DIAMANTEN EN GOUD OP JAVA.,1902/09/19,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011033404:mpeg21:a0047:ocr,,3,METAL; JAVA
"Nederlandsch-Indië. Uit de Vorstenlanden. Jogja, 22 Augustus 1917. Hindoe-oudheden.",1917/08/23,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001666095:mpeg21:a00030:ocr,,3,ARCHAEOLOGY
EEN ARGUMENT TEN GUNSTE VAN HET BATAVIASCH HAVENPLAN.,1877/02/19,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010102956:mpeg21:a0001:ocr,,3,VOLCANIC; JAVA
Onze Indische Oudheden.,1915/06/02,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011037189:mpeg21:a0054:ocr,,3,ARCHAEOLOGY
Over Indische Oudheden,1915/06/03,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011037190:mpeg21:a0070:ocr,,3,ARCHAEOLOGY
DE OPGRAVINGEN IN DJOKJA.,1886/03/17,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:110616720:mpeg21:a0033:ocr,,3,ARCHAEOLOGY
"HET RIJKSMUSEUM VAN OUDHEDEN EN HET RIJKSETHNOGRAPHISCH MUSEUM TE LEIDEN, GEDURENDE HET JAAR 1873. [Vervolg en slot. — Zie ons vorig nommer.] MIDDELEEUWSCHE EN LATERE VOORWERPEN,",1874/04/25,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000150011:mpeg21:a0004:ocr,,3,ARCHAEOLOGY
Over Indische Oudheden.,1915/10/27,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011037314:mpeg21:a0080:ocr,,3,ARCHAEOLOGY
Vervolg der Nieuwstijdingen. Uit de Bataviasche bladen van Maandag.,1875/04/30,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010995810:mpeg21:a0017:ocr,,3,VOLCANIC; JAVA
Indische oudheden.,1928/02/25,KB NBM Mfm MMK 0030 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010029521:mpeg21:a0183:ocr,,3,ARCHAEOLOGY
Oudheidkundige Nasporingen.,1913/12/19,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011036579:mpeg21:a0090:ocr,,3,ARCHAEOLOGY
Onze Indische Oudheden.,1915/11/06,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011037323:mpeg21:a0081:ocr,,3,ARCHAEOLOGY
Oudheidkundige Nasporingen.,1913/12/19,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011036579:mpeg21:a0132:ocr,,3,ARCHAEOLOGY
HET RIJKSMUSEUM VAN OUDHEDEN EN HET RIJKSETHNOGRAPHISCH MUSEUM TE LEIDEN.,1870/06/06,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000148318:mpeg21:a0008:ocr,,3,ARCHAEOLOGY
Oudheden te Salatiga,1929/06/08,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000441032:mpeg21:a00022:ocr,,3,ARCHAEOLOGY
Oudheidkundige Vondsten.,1937/09/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000470078:mpeg21:a00078:ocr,,3,ARCHAEOLOGY
Oudheidkundige Vondsten. In het district Ngrambé.,1937/09/28,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003466055:mpeg21:a00128:ocr,,3,ARCHAEOLOGY
Oudheidkundige Vondsten Van eenvoudige voorwerpen tot ingewikkelde bouwwerken,1937/09/30,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010227617:mpeg21:a0023:ocr,,3,ARCHAEOLOGY
Niet ongunstig beeld' van suikerondernemingen op Oost-Java,1950/11/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ABCDDD:010835036:mpeg21:a0198:ocr,,3,STATUE; JAVA
Opgravingen te Bangil.,1929/10/29,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:110637907:mpeg21:a0123:ocr,,3,ARCHAEOLOGY
Oudheidkundige Vondst,1934/09/08,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010230194:mpeg21:a0077:ocr,,3,ARCHAEOLOGY
OUDHEIDKUNDIGE VONDST. In Mranggen.,1934/09/14,Koninklijke Bibliotheek 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:010971270:mpeg21:a0182:ocr,,3,ARCHAEOLOGY
NEDERLANDSCH INDIE UIT DE MAILBLADEN. Opgravingen te Bangil.,1929/12/02,Koninklijke Bibliotheek MM03C-101505,http://resolver.kb.nl/resolve?urn=ddd:011170140:mpeg21:a0102:ocr,,3,ARCHAEOLOGY
NIET ONBEVREDIGEND BEELD SUIKERCULTUUR OOST-JAVA,1950/11/03,KB C 98,http://resolver.kb.nl/resolve?urn=ddd:110585190:mpeg21:a0121:ocr,,3,STATUE; JAVA
WETENSCHAPPEN. Een Hindoo-Javaansch beeld.,1927/10/07,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010278888:mpeg21:a0141:ocr,,3,STATUE; JAVA
De Oudheidkundige Dienst verzet bergen werk,1952/04/09,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000289080:mpeg21:a00025:ocr,,3,ARCHAEOLOGY
Expositie Javaans goud,1993/02/23,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ABCDDD:010842572:mpeg21:a0127:ocr,,3,METAL; JAVA
Oudheidkundige vondsten.,1924/09/18,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010657003:mpeg21:a0239:ocr,,3,ARCHAEOLOGY
KUNST EN WETENSCHAP Oudheidkundige vondsten.,1924/08/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000141402:mpeg21:a0038:ocr,,3,ARCHAEOLOGY
Eeuwenoud goud uit Java,1993/07/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBPERS01:003116017:mpeg21:a00117:ocr,,3,METAL; JAVA
LEGENDEN VAN JAVA Gedoog Sanga. De Javaansche legende der 9 tempeltjes. Door W. J. Visser. (Nadruk verboden.),1933/02/18,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001745094:mpeg21:a00281:ocr,,3,TEMPLE; JAVA
OUDHEIDKUNDIGE DIENST BESTAAT EEN KWART EEUW,1938/06/28,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000120070:mpeg21:a00058:ocr,,3,ARCHAEOLOGY
Oudheidkundig onderzoek op Atjeh.,1906/09/10,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010134523:mpeg21:a0009:ocr,,3,ARCHAEOLOGY
Oudheidkundig onderzoek op Atjeh.,1906/09/10,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011088530:mpeg21:a0033:ocr,,3,ARCHAEOLOGY
"Nederlandsch – Indië Oudheidkundige Dienst 25 Jaar De Taak van dezen Dienst is niet Afgeloopen, doch in Vele Opzichten Nauwelijks Begonnen Werk, waarvan Publiek niet Veel Merkt",1938/06/20,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010226718:mpeg21:a0199:ocr,,3,ARCHAEOLOGY
Oudheidkundig onderzoek op Atjeh.,1906/09/12,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001629175:mpeg21:a00011:ocr,,3,ARCHAEOLOGY
Kunst en Wetenschappen. Het resultaat van het onderzoek naar Hindoe oudheden.,1926/01/30,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010220493:mpeg21:a0188:ocr,,3,ARCHAEOLOGY
KUNST EN WETENSCHAP. Het Resultaat van het Onderzoek naar Hindoe-oudheden.,1926/01/29,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011040974:mpeg21:a0132:ocr,,3,ARCHAEOLOGY
JAVAANSCHE tempels. Over de beteekenis van den reconstructiearbeid.,1929/03/30,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001716070:mpeg21:a00001:ocr,,3,TEMPLE; JAVA
HINDOE OUDHEDEN IN HET DJAMBISCHE.,1902/04/09,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011033264:mpeg21:a0023:ocr,,3,ARCHAEOLOGY
WETENSCHAP. DE BORNEO EXPEDITIE. Hindoe oudheden.,1926/02/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000198361:mpeg21:a0078:ocr,,3,ARCHAEOLOGY
In de Javasche Alpen. III. De ontdekking van den Tengger en de Tenggereezen.,1902/04/23,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011137996:mpeg21:a0001:ocr,,3,VOLCANIC; JAVA
Midden-Java Lavastroom bemoeilijkt hulpactie,1979/02/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ABCDDD:010841094:mpeg21:a0117:ocr,,3,VOLCANIC; JAVA
Lava maakt reddingswerk op Midden-Java moeilijk,1979/02/23,Nederlands Dagblad,http://resolver.kb.nl/resolve?urn=ddd:010572721:mpeg21:a0115:ocr,,3,VOLCANIC; JAVA
"17.000 VLUCHTELINGEN; HONDERDEN DODEN? Vulkaan op Java braakt lava, rotsen en gifgas",1979/02/22,Gemeentearchief Rotterdam,http://resolver.kb.nl/resolve?urn=ddd:010960083:mpeg21:a0204:ocr,,3,VOLCANIC; JAVA
LANDVOOGDELIJKE REIS DOOR OOST-JAVA. Het bezoek aan het penatarantempelcomplex.,1939/02/20,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121129:mpeg21:a0132:ocr,,3,TEMPLE; JAVA
BLITAR. (Van onzen Malangschen correspondent.) Het bezoek aan het Penatarantempelcomplex.,1939/02/17,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010285653:mpeg21:a0255:ocr,,3,TEMPLE; JAVA
Oudheidkundig monument.,1940/08/12,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011122479:mpeg21:a0205:ocr,,3,ARCHAEOLOGY
Brieven uit Amsterdam De onthullingen van het Handelsblad. — De havenstaking. — Een nieuwe wandelweg. — De atlas van het Koninklijk Oudheidkundig Genootschap. — Een tentoonstelling in het Paleis voor Volksvlijt.,1920/02/21,KB NBM C 44 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010006466:mpeg21:a0138:ocr,,3,ARCHAEOLOGY
Oudheidkundige sprokkelingen in Barradeel Geen killer oord dan Koehool,1950/12/23,KBDK,http://resolver.kb.nl/resolve?urn=ddd:010612845:mpeg21:a0121:ocr,,3,ARCHAEOLOGY
VERSLAG der werkzaamheden en verrigrtingen van het Bataviaasch Genootschap van Kunsten en Wetenschappen sedert de Algemeene Vergadering van 27 Maart 1863 (voorgelezen in de Algemeene Vergadering van het Genootschap van 30 April 1864).,1864/06/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB32:164603051:mpeg21:a00026:ocr,,3,VOLCANIC; JAVA
VERSLAG dor werkzaamheden en verrigtingen van het Bataviaasch Genootschap van Kunsten en Wetenschappen sedert de Algemeene Vergadering van 30 April 1864.,1865/06/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB32:164597050:mpeg21:a00022:ocr,,3,VOLCANIC; JAVA
Oudheidkundige dienst in Indië.,1913/07/29,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010651219:mpeg21:a0019:ocr,,3,ARCHAEOLOGY
Ons oudheidkundig museum.,1932/07/23,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010284053:mpeg21:a0154:ocr,,3,ARCHAEOLOGY
WETENSCHAPPEN. Oudheidkundige vondst.,1934/05/09,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000215885:mpeg21:a0186:ocr,,3,ARCHAEOLOGY
WETENSCHAPPEN. Oudheidkundige vondst.,1934/05/09,Koninklijke Bibliotheek C 248,http://resolver.kb.nl/resolve?urn=ddd:010993539:mpeg21:a0496:ocr,,3,ARCHAEOLOGY
Oudheidkundige vondsten in Bezoeki.,1904/01/06,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011139999:mpeg21:a0084:ocr,,3,ARCHAEOLOGY
Japara’s Verleden. Belangwekkende vondsten bij recente opgravingen.,1931/03/05,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001758007:mpeg21:a00002:ocr,,3,ARCHAEOLOGY
Oudheidkundig museum.,1931/12/17,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011109488:mpeg21:a0213:ocr,,3,ARCHAEOLOGY
Voorouders der Toradja’s Opgravingen in Centraal-Celebes,1950/01/31,Koninklijk Instituut voor de Tropen (KIT) L5016,http://resolver.kb.nl/resolve?urn=ddd:010862597:mpeg21:a0069:ocr,,3,ARCHAEOLOGY
"Bijlen, beitels en boomschorskloppers Belangrijke opgravingen in Centraal-Celebes Zuid-Toradja's trokken uit Philippijnen naar Celehes",1950/01/31,Koninklijke Bibliotheek NBM C 1136,http://resolver.kb.nl/resolve?urn=ddd:011210629:mpeg21:a0063:ocr,,3,ARCHAEOLOGY
Het Praehistorisch Congres,1938/02/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000125033:mpeg21:a00060:ocr,,3,PREHISTORIC
Het Praehistorisch Congres De Indische delegatie weer thuis,1938/02/03,Koninklijk Instituut voor de Tropen (KIT) L 5018,http://resolver.kb.nl/resolve?urn=ddd:010864812:mpeg21:a0049:ocr,,3,PREHISTORIC
Oudheidkundige vondst.,1927/10/01,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001706077:mpeg21:a00138:ocr,,3,ARCHAEOLOGY
Een bezoek aan praehistorische werkplaatsen,1938/08/23,Gemeentearchief Zaanstad,http://resolver.kb.nl/resolve?urn=MMGAZS01:000100096:mpeg21:a00023:ocr,,3,PREHISTORIC
BINNENLAND. PRAEHISTORISCHE WERKPLAATSEN. Op een theeonderneming. Wat er gevonden werd.,1938/08/17,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010286107:mpeg21:a0077:ocr,,3,PREHISTORIC
Een belangrijke oudheidkundige Vondst.,1927/10/08,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011071797:mpeg21:a0162:ocr,,3,ARCHAEOLOGY
Praehistorische werkplaatsen,1938/08/17,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011121076:mpeg21:a0136:ocr,,3,PREHISTORIC
PRAEHISTORISCH ONDERZOEK IN N.I. Verschillende cultuurgolven.,1927/07/05,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010659601:mpeg21:a0192:ocr,,3,PREHISTORIC
Praehistorisch onderzoek.,1927/06/10,Koninklijke Bibliotheek 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:010970208:mpeg21:a0066:ocr,,3,PREHISTORIC
UIT ONZE OOST. PRAEHISTORISCHE WERK. PLAATSEN.,1938/08/23,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000193613:mpeg21:a0095:ocr,,3,PREHISTORIC
PRAEHISTORISCHE ARMBANDEN Vondst van dr. von Koenigswald.,1938/08/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBNRC01:000056953:mpeg21:a0007:ocr,,3,PREHISTORIC
PRAEHISTORISCHE VONDSTEN. Eerste rapport van dr. Von Stein Callenfels. VAN GROOT BELANG.,1933/09/18,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010284722:mpeg21:a0074:ocr,,3,PREHISTORIC
PRAEHISTORISCHE VONDST Armbanden van onbekend type,1938/08/26,KB C 236,http://resolver.kb.nl/resolve?urn=ddd:010540375:mpeg21:a0091:ocr,,3,PREHISTORIC
DE PRAEHISTORISCHE VONDSTEN IN CELEBES.,1933/09/18,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011109788:mpeg21:a0094:ocr,,3,PREHISTORIC
Oudheidkundig Onderzoek.,1929/08/01,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010221527:mpeg21:a0079:ocr,,3,ARCHAEOLOGY
Vander Hoop Weer in Indië. Onderzoekingen op praehistorisch gebied.,1933/11/09,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001766016:mpeg21:a00170:ocr,,3,PREHISTORIC
Oudheidkundige dienst,1929/07/25,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000441071:mpeg21:a00006:ocr,,3,ARCHAEOLOGY
OUDHEIDKUNDIG ONDERZOEK,1936/04/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB27:017942040:mpeg21:a00148:ocr,,3,ARCHAEOLOGY
Oudheidkundige dienst.,1936/04/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000463089:mpeg21:a00063:ocr,,3,ARCHAEOLOGY
Praehistorisch onderzoek.,1928/01/12,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002771013:mpeg21:a00016:ocr,,3,PREHISTORIC
Praehistorisch onderzoek,1938/04/14,KB NBM C 44 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010017771:mpeg21:a0256:ocr,,3,PREHISTORIC
EXPEDITIE-VONDSTEN. Praehistorisch onderzoek in Groote Oost.,1939/10/19,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010285755:mpeg21:a0072:ocr,,3,PREHISTORIC
